source,source_id,authors,year,title,journal,doi,abstract
scopus,2-s2.0-84876422395,Tsao S.M.,2013,Family Management and Internationalization: The Impact on Firm Performance and Innovation,Management International Review,10.1007/s11575-011-0125-9,
scopus,2-s2.0-84877319250,Tang J.,2013,Joint Venture Formation and Internationalization: A Japanese MNEs' Perspective,Journal of Asia Pacific Business,10.1080/10599231.2013.746546,
scopus,2-s2.0-84874576401,Jain N.K.,2013,Location determinants for emerging market firms,Management Decision,10.1108/00251741311301885,
scopus,2-s2.0-84873746387,Weche Gelübcke J.P.,2013,The performance of foreign affiliates in German manufacturing: Evidence from a new database,Review of World Economics,10.1007/s10290-012-0142-1,
scopus,2-s2.0-84873746341,Aristei D.,2013,Firms' exporting and importing activities: Is there a two-way relationship?,Review of World Economics,10.1007/s10290-012-0137-y,
scopus,2-s2.0-84876959498,Florio M.,2013,Rethinking on public enterprise: Editorial introduction and some personal remarks on the research agenda,International Review of Applied Economics,10.1080/02692171.2013.785664,
scopus,2-s2.0-84893972420,Xiao L.,2013,Influence of entrepreneurial teams on the growth orientation of earlystage high-tech smes in China: Multiple measures of performance,International Journal of Entrepreneurship and Innovation,10.5367/ijei.2013.0106,
scopus,2-s2.0-84908455033,Hong Luan C.,2013,Financial performance and internationalization in the U.S. restaurant industry: A simultaneous perspective and analysis,Journal of Hospitality Financial Management,10.1080/10913211.2013.861229,
scopus,2-s2.0-84868693221,Hsu W.T.,2013,Internationalization and firm performance of SMEs: The moderating effects of CEO attributes,Journal of World Business,10.1016/j.jwb.2012.06.001,
scopus,2-s2.0-84875900651,Oesterle M.J.,2013,Internationalisation and firm performance: State of empirical research efforts and need for improved approaches,European Journal of International Management,10.1504/ejim.2013.052834,
scopus,2-s2.0-84890507995,Giovannetti G.,2013,Heterogeneity in managerial strategies and internationalization of firms: The case of Italy,Economia E Politica Industriale,10.3280/poli2013-002003,
scopus,2-s2.0-84900426781,Blagun I.,2013,Impact of external factors on enterprises marketing strategy internationalization,Economic Annals Xxi,,
scopus,2-s2.0-84872016688,Collin S.O.Y.,2013,"Mechanisms of corporate governance going international: Testing its performance effects in the Swedish economy, 2004",Baltic Journal of Management,10.1108/17465261311291678,
scopus,2-s2.0-84940247074,Hamida L.B.,2013,The impact of foreign R&D activities on the Mnc'S performance at home: Evidence from the case of swiss manufacturing firms,Revue D Economie Industrielle,10.4000/rei.5613,
scopus,2-s2.0-84923652318,Chung K.C.,2013,"Foreign direct investment, firm-specific resources, and financial performance in a host country: Evidence from Taiwan",Actual Problems of Economics,,
scopus,2-s2.0-84875232456,Engel D.,2013,Does firm heterogeneity affect foreign market entry and exit symmetrically? Empirical evidence for French firms,Journal of Economic Behavior and Organization,10.1016/j.jebo.2012.10.016,
scopus,2-s2.0-84880259611,Qian G.,2013,Liability of country foreignness and liability of regional foreignness: Their effects on geographic diversification and firm performance,Journal of International Business Studies,10.1057/jibs.2013.21,
scopus,2-s2.0-84875257979,Cowan A.,2013,The determinants of foreign giving: An exploratory empirical investigation of US manufacturing firms,International Business Review,10.1016/j.ibusrev.2012.05.005,
scopus,2-s2.0-84877282439,Dau L.A.,2013,"Learning across geographic space: Pro-market reforms, multinationalization strategy, and profitability",Journal of International Business Studies,10.1057/jibs.2013.5,
scopus,2-s2.0-84870249015,Hutzschenreuter T.,2013,Performance effects of international expansion processes: The moderating role of top management team experiences,International Business Review,10.1016/j.ibusrev.2012.04.006,
scopus,2-s2.0-84886914249,Belderbos R.,2013,How global is RandD? Firm-level determinants of home-country bias in RandD,Journal of International Business Studies,10.1057/jibs.2013.33,
scopus,2-s2.0-84870235848,Franco C.,2013,Exports and FDI motivations: Empirical evidence from U.S. foreign subsidiaries,International Business Review,10.1016/j.ibusrev.2012.02.002,
scopus,2-s2.0-84874313762,Antolín M.M.,2012,Export intensity and the productivity gains of exporting,Applied Economics Letters,10.1080/13504851.2012.748173,
scopus,2-s2.0-84867677314,Merino F.,2012,Firms' internationalization and productivity growth,Research in Economics,10.1016/j.rie.2012.07.001,
scopus,2-s2.0-84868262634,Silva A.,2012,Which manufacturing firms learn by exporting?,Journal of International Trade and Economic Development,10.1080/09638199.2010.534811,
scopus,2-s2.0-84870167051,Malik T.,2012,"First mover, strategic alliances and performance: Context of turmoil in China",Chinese Management Studies,10.1108/17506141211280308,
scopus,2-s2.0-84862672035,Curzi D.,2012,Export behavior of Italian food firms: Does product quality matter?,Food Policy,10.1016/j.foodpol.2012.05.004,
scopus,2-s2.0-84865652348,Aiello F.,2012,A territorial analysis of total factor productivity in Italy,Scienze Regionali,,
scopus,2-s2.0-84865745289,Li L.,2012,"Early internationalization and performance of small high-tech ""born-globals""",International Marketing Review,10.1108/02651331211260377,
scopus,2-s2.0-84866144744,Ferrante M.,2012,The Total Factor Productivity Gap between Internationalised and Domestic Firms: Net Premium or Heterogeneity Effect?,World Economy,10.1111/j.1467-9701.2011.01415.x,
scopus,2-s2.0-84865390263,Wu D.,2012,International expansion and firm performance in emerging market: Evidence from China,Chinese Management Studies,10.1108/17506141211259168,
scopus,2-s2.0-84865396775,Deng X.,2012,The diversification effects of a firm's political connection and its performance implications: Evidence from China,Chinese Management Studies,10.1108/17506141211259140,
scopus,2-s2.0-84860369885,Sandulli F.D.,2012,The productivity payoff of information technology in multimarket SMEs,Small Business Economics,10.1007/s11187-010-9297-0,
scopus,2-s2.0-84865762454,Albornoz F.,2012,Sequential exporting,Journal of International Economics,10.1016/j.jinteco.2012.02.007,
scopus,2-s2.0-84860217249,Liu M.,2012,MNCs' offshore R&D networks in host country's regional innovation system: The case of Taiwan-based firms in China,Research Policy,10.1016/j.respol.2012.03.016,
scopus,2-s2.0-80051760031,Chongvilaivan A.,2012,"Learning by exporting and high-tech capital deepening in Singapore manufacturing industries, 1974-2006",Applied Economics,10.1080/00036846.2011.566184,
scopus,2-s2.0-84861529579,Assaf A.G.,2012,Internationalization and Performance of Retail Firms: A Bayesian Dynamic Model,Journal of Retailing,10.1016/j.jretai.2011.11.005,
scopus,2-s2.0-84861682216,De Beule F.,2012,Locational determinants of internationalization: A firm-level analysis of Chinese and Indian acquisitions,European Management Journal,10.1016/j.emj.2012.03.006,
scopus,2-s2.0-84858241280,Mudambi R.,2012,Multinationality and the performance of IPOs,Applied Financial Economics,10.1080/09603107.2011.626396,
scopus,2-s2.0-80051760407,Engel D.,2012,"Export, FDI and firm productivity",Applied Economics,10.1080/00036846.2011.556591,
scopus,2-s2.0-84857062837,Añón Higón D.,2012,"Multinationality, foreignness and institutional distance in the relation between R&D and productivity",Research Policy,10.1016/j.respol.2011.12.007,
scopus,2-s2.0-84858397800,Gómez J.,2012,The diffusion of process technologies in Spanish manufacturing firms,Universia Business Review,,
scopus,2-s2.0-84873637979,Liu Y.,2012,"Presuccession performance, CEO succession, top management team, and change in a firm's internationalization: The moderating effect of CEO/chairperson dissimilarity",Canadian Journal of Administrative Sciences,10.1002/cjas.196,
scopus,2-s2.0-84857044074,Rodríguez-Rodríguez M.,2012,"Environmental Impact, Export Intensity, and Productivity Interactions: An Empirical Index Analysis of the Agri-Food Industry in Spain",Canadian Journal of Agricultural Economics,10.1111/j.1744-7976.2011.01230.x,
scopus,2-s2.0-84857156208,Baldwin J.,2012,"Geographic market access and the effects of trade on length of production run, product diversity and plant scale of canadian manufacturing plants, 1974-1999",Journal of Economic Geography,10.1093/jeg/lbq059,
scopus,2-s2.0-84857310471,Hauser C.,2012,Internationalisation in new ventures - What role do team dynamics play?,International Journal of Entrepreneurship and Small Business,10.1504/ijesb.2012.044587,
scopus,2-s2.0-84864450129,Yang Y.,2012,Multinationality-Performance Relationship: A Meta-analysis,Management International Review,10.1007/s11575-011-0095-y,
scopus,2-s2.0-84857426599,Arndt C.,2012,Disentangling barriers to internationalization,Canadian Journal of Economics,10.1111/j.1540-5982.2011.01686.x,
scopus,2-s2.0-84869833079,Giachetti C.,2012,The relationship between internationalisation and firm performance in the global automotive industry: Who benefits? Who not?,International Journal of Automotive Technology and Management,10.1504/ijatm.2012.050362,
scopus,2-s2.0-84856869919,Wen-Ting L.,2012,"Successor characteristics, change in the degree of firm internationalization, and firm performance: The moderating role of environmental uncertainty",Journal of Management and Organization,10.5172/jmo.2012.18.1.16,
scopus,2-s2.0-84891874919,Ouedraogo A.,2012,"IT, SME's performance and regional development: An empirical study of insular firms",Problems and Perspectives in Management,,
scopus,2-s2.0-84864011109,Yi J.,2012,"The decision to export: Firm heterogeneity, sunk costs, and spatial concentration",International Business Review,10.1016/j.ibusrev.2011.09.001,
scopus,2-s2.0-84871321624,Brach J.,2012,Unequal benefits from internationalisation: Regional technology differences in China,International Journal of Technology and Globalisation,10.1504/ijtg.2012.050965,
scopus,2-s2.0-84868514460,Ganotakis P.,2012,"Export propensity, export intensity and firm performance: The role of the entrepreneurial founding team",Journal of International Business Studies,10.1057/jibs.2012.16,
scopus,2-s2.0-84870586913,Thomas R.,2012,A Comparative Study of Technology and Industry Clusters of SMEs in India,Science Technology and Society,10.1177/097172181201700304,
scopus,2-s2.0-84865075085,Rahmandad H.,2012,Impact of growth opportunities and competition on firm-level capability development trade-offs,Organization Science,10.1287/orsc.1100.0628,
scopus,2-s2.0-84861418676,Zhang H.,2012,Globalization and workplace performance in Canada: Cross-sectional and dynamic analyses of productivity and wage outcomes,Research in Social Stratification and Mobility,10.1016/j.rssm.2012.04.001,
scopus,2-s2.0-84860190482,Quek M.,2012,Globalising the hotel industry 1946-68: A multinational case study of the Intercontinental Hotel Corporation,Business History,10.1080/00076791.2011.631116,
scopus,2-s2.0-84928637453,Rao P.M.,2012,R&d offshoring in multinational enterprises: Relevance of transaction cost and internalization theories,Competitiveness Review,10.1108/10595421211266276,
scopus,2-s2.0-84866662474,Stojčić N.,2012,The competitiveness of exporters from Croatian manufacturing industry,Ekonomski Pregled,,
scopus,2-s2.0-84856774834,Loane S.,2011,Awakening dragons: An exploration of the internationalisation of Chinese SMEs from the electronics sector,Advances in International Marketing,10.1108/s1474-7979(2011)0000021004,
scopus,2-s2.0-84860891117,Rasiah R.,2011,"Production linkages, technological intensities and economic performance: Small and medium enterprises in Malaysian manufacturing",Asian Journal of Technology Innovation,10.1080/19761597.2011.630504,
scopus,2-s2.0-80155134081,van Bergeijk P.A.G.,2011,Productivity and Internationalization: A Micro-Data Approach,Economist,10.1007/s10645-011-9175-4,
scopus,2-s2.0-84857433118,Rugman A.,2011,The born global illusion and the regional nature of international business,Research in Global Strategic Management,10.1108/s1064-4857(2011)0000015015,
scopus,2-s2.0-84871428975,Mishra P.,2011,Impact of mergers and acquisitions on consumers' welfare: Experience of indian manufacturing sector,World Academy of Science Engineering and Technology,,
scopus,2-s2.0-84872673371,Izunwanne P.,2011,Knowledge creation in multinational corporations: The role of organizational structure,Proceedings of the European Conference on Knowledge Management Eckm,,
scopus,2-s2.0-84892144254,Kumar Sahu S.,2011,Total factor productivity and energy intensity in Indian manufacturing: A cross-sectional study,International Journal of Energy Economics and Policy,,
scopus,2-s2.0-85015413635,Afza T.,2011,Corporate derivatives and foreign exchange risk management: A case study of non-financial firms of Pakistan,Journal of Risk Finance,10.1108/15265941111176145,
scopus,2-s2.0-82655172490,Buch C.M.,2011,"Size, productivity, and international banking",Journal of International Economics,10.1016/j.jinteco.2011.07.001,
scopus,2-s2.0-84858593766,Sharma C.,2011,Does export and productivity growth linkage exist? Evidence from the Indian manufacturing industry,International Review of Applied Economics,10.1080/02692171.2011.557046,
scopus,2-s2.0-80054715054,Chang S.J.,2011,Rapid FDI expansion and firm performance,Journal of International Business Studies,10.1057/jibs.2011.30,
scopus,2-s2.0-80052572407,Elango B.,2011,Does market context impact payoffs to internationalization?,European Business Review,10.1108/09555341111158100,
scopus,2-s2.0-79960858944,Flecker J.,2011,The liberalization of public services: Company reactions and consequences for employment and working conditions,Economic and Industrial Democracy,10.1177/0143831x10389201,
scopus,2-s2.0-79954692710,Fisch J.H.,2011,Do firms benefit from multinationality through production shifting,Journal of International Management,10.1016/j.intman.2011.01.004,
scopus,2-s2.0-85070782596,Beena P.L.,2011,Economic Liberalisation and Financing Pattern of Indian Acquiring Firms Abroad,Transnational Corporations Review,10.1080/19186444.2011.11658285,
scopus,2-s2.0-79960952536,Anderson W.,2011,Internationalization opportunities and challenges for small and medium-sized enterprises from developing countries,Journal of African Business,10.1080/15228916.2011.588912,
scopus,2-s2.0-79957630969,Chan P.,2011,Country and firm level factors in international retail expansion,European Journal of Marketing,10.1108/03090561111119985,
scopus,2-s2.0-79959927410,Hagemejer J.,2011,Not All That Glitters: The direct effects of privatization through Foreign Investment,Eastern European Economics,10.2753/eee0012-8775490305,
scopus,2-s2.0-79952836223,Ganotakis P.,2011,"R&D, product innovation, and exporting: Evidence from UK new technology based firms",Oxford Economic Papers,10.1093/oep/gpq027,
scopus,2-s2.0-79951671058,Lin W.T.,2011,The internationalization and performance of a firm: Moderating effect of a firm's behavior,Journal of International Management,10.1016/j.intman.2010.12.004,
scopus,2-s2.0-79955104261,Zhang Y.,2011,Internationalization and financial performance in the global forest industry,International Forestry Review,10.1505/ifor.13.1.96,
scopus,2-s2.0-79952006097,Minetti R.,2011,Credit constraints and firm export: Microeconomic evidence from Italy,Journal of International Economics,10.1016/j.jinteco.2010.12.004,
scopus,2-s2.0-79952719025,Todo Y.,2011,Quantitative Evaluation of the Determinants of Export and FDI: Firm-level Evidence from Japan,World Economy,10.1111/j.1467-9701.2011.01331.x,
scopus,2-s2.0-79951484805,Junjiang L.,2011,"Capital endowment, credit constraint and FDI: Analysis based on heterogeneous firms",Frontiers of Economics in China,10.1007/s11459-011-0122-8,
scopus,2-s2.0-79551495057,Liao K.,2011,Global supply chain adaptations to improve financial performance Supply base establishment and logistics integration,Journal of Manufacturing Technology Management,10.1108/17410381111102225,
scopus,2-s2.0-84857304371,Pett T.L.,2011,"Examining SME performance: The role of innovation, R&D and internationalisation",International Journal of Entrepreneurial Venturing,10.1504/ijev.2011.041277,
scopus,2-s2.0-84893087599,Heyder M.,2011,Internationalization and Firm Performance in Agribusiness: Empirical Evidence from European Cooperatives,International Journal on Food System Dynamics,10.18461/ijfsd.v2i1.216,
scopus,2-s2.0-84930490218,Ho C.M.,2011,Reexamination of the relationship between internationalization and firm performance,Actual Problems of Economics,,
scopus,2-s2.0-78650330818,Abor J.,2011,Do export status and export intensity increase firm performance?,Thunderbird International Business Review,10.1002/tie.20386,
scopus,2-s2.0-78751556474,Hagemejer J.,2011,Internationalisation and economic performance of enterprises: Evidence from polish firm-level data,World Economy,10.1111/j.1467-9701.2010.01294.x,
scopus,2-s2.0-84857181725,Chang J.,2011,The early and rapid internationalization of Asian emerging MNEs,Competitiveness Review,10.1108/10595421111117452,
scopus,2-s2.0-79959722573,Omri M.A.,2011,The preparedness of listed Tunisian companies to adopt international financial reporting standards,International Journal of Accounting Auditing and Performance Evaluation,10.1504/ijaape.2011.040836,
scopus,2-s2.0-79960171835,Kyläheiko K.,2011,Innovation and internationalization as growth strategies: The role of technological capabilities and appropriability,International Business Review,10.1016/j.ibusrev.2010.09.004,
scopus,2-s2.0-78650530641,Cassiman B.,2011,Innovation and internationalization through exports,Journal of International Business Studies,10.1057/jibs.2010.36,
scopus,2-s2.0-79953700567,Higón D.A.,2011,"Multinationals, R&D, and productivity: Evidence for UK manufacturing firms",Industrial and Corporate Change,10.1093/icc/dtr007,
scopus,2-s2.0-79955377549,Capel C.M.,2011,Innovation and internationalisation of Malaysia's education sector through e-learning: Facilitators,International Journal of Entrepreneurship and Innovation Management,10.1504/ijeim.2011.039826,
scopus,2-s2.0-78650543851,Tarziján J.,2011,"Firm, industry and corporation effects revisited: A mixed multilevel analysis for chilean companies",Applied Economics Letters,10.1080/13504850903425165,
scopus,2-s2.0-79952443091,Mersland R.,2011,The impact of international influence on microbanks' performance: A global survey,International Business Review,10.1016/j.ibusrev.2010.07.006,
scopus,2-s2.0-79953152348,Peprný A.,2011,Method of evaluating the success of the dairy czech small and medium-sized enterprises,Acta Universitatis Agriculturae Et Silviculturae Mendelianae Brunensis,10.11118/actaun201159020221,
scopus,2-s2.0-78651376187,Zeng S.X.,2010,Internationalization and performance of firms: Evidence from China,Transformations in Business and Economics,,
scopus,2-s2.0-78049506081,Shih T.Y.,2010,The determinate effects of competences and decision process factors on firms' internationalisation,Service Industries Journal,10.1080/02642060802629893,
scopus,2-s2.0-78249273639,Gonzalez-Padron T.L.,2010,"Knowledge management and balanced scorecard outcomes: Exploring the importance of interpretation, learning and internationality",British Journal of Management,10.1111/j.1467-8551.2009.00634.x,
scopus,2-s2.0-77956691366,Holburn G.L.F.,2010,"Political capabilities, policy risk, and international investment strategy: Evidence from the global electric power generation industry",Strategic Management Journal,10.1002/smj.860,
scopus,2-s2.0-77956871992,Chen H.,2010,"Internationalization, resource allocation and firm performance",Industrial Marketing Management,10.1016/j.indmarman.2009.10.001,
scopus,2-s2.0-77958137028,Erdogan A.I.,2010,A multivariate comparison of foreign-owned versus domestically-owned private firms: The case of top 500 industrial enterprises in Turkey,International Research Journal of Finance and Economics,,
scopus,2-s2.0-77954522699,Qian G.,2010,Research notes and commentaries the performance implications of intra- and inter-regional geographic diversification,Strategic Management Journal,10.1002/smj.855,
scopus,2-s2.0-77956231406,Parente R.,2010,Distribution system choice in a service industry: An analysis of international insurance firms operating in the United States,Journal of International Management,10.1016/j.intman.2010.06.006,
scopus,2-s2.0-77954381943,Logamuthu ,2010,Factors influencing the implementation of green productivity practices and its effect on the organisational performance: A comparision study between EMS 14001 and ISO 9000 certified companies in Malaysia,Asian Journal of Information Technology,10.3923/ajit.2010.45.53,
scopus,2-s2.0-77953182179,Kneller R.,2010,The returns to exporting: evidence from UK firms,Canadian Journal of Economics,10.1111/j.1540-5982.2010.01581.x,
scopus,2-s2.0-77955087794,Nielsen S.,2010,Top management team internationalization and firm performance,Management International Review,10.1007/s11575-010-0029-0,
scopus,2-s2.0-77949301475,Braakmann N.,2010,The impact of the 2004 EU enlargement on the performance of service enterprises in Germany's eastern border region,Review of World Economics,10.1007/s10290-009-0042-1,
scopus,2-s2.0-79961238717,Chelliah S.,2010,The role of corporate entrepreneurship in internationalization of small and medium manufacturing enterprises (SMEs),International Journal of Interdisciplinary Social Sciences,10.18848/1833-1882/cgp/v05i09/51865,
scopus,2-s2.0-77955342885,Kittler M.G.,2010,The impact of human and social capital on the internationalisation of German consulting firms,International Journal of Entrepreneurship and Innovation Management,10.1504/ijeim.2010.034418,
scopus,2-s2.0-77956922926,Banalieva E.R.,2010,"Performance, diversity, and multiplicity of foreign cross-listing portfolios",International Business Review,10.1016/j.ibusrev.2010.04.003,
scopus,2-s2.0-72449150128,McGahan A.M.,2010,How much does home country matter to corporate profitability,Journal of International Business Studies,10.1057/jibs.2009.69,
scopus,2-s2.0-79960007370,Utama C.A.,2010,The influence of multinationality on determinants of change in debt level: Empirical evidence from Indonesia,Gadjah Mada International Journal of Business,10.22146/gamaijb.5517,
scopus,2-s2.0-78650823164,Iyer K.,2010,The Determinants of Firm-Level Export Intensity in New Zealand Agriculture and Forestry,Economic Analysis and Policy,10.1016/s0313-5926(10)50005-5,
scopus,2-s2.0-73649103476,Fernhaber S.A.,2010,The impact of interorganizational imitation on new venture international entry and performance,Entrepreneurship Theory and Practice,10.1111/j.1540-6520.2009.00365.x,
scopus,2-s2.0-77549084343,Troberg P.,2010,What drives cross-segment diversity in returns and risks? Evidence from Japanese and U.S. firms,International Journal of Accounting,10.1016/j.intacc.2010.01.003,
scopus,2-s2.0-74549139710,Galdeano-Gómez E.,2010,Exporting and environmental performance: A firm-level productivity analysis,World Economy,10.1111/j.1467-9701.2009.01188.x,
scopus,2-s2.0-73249134585,Jung J.C.,2009,How firm performance affects internationalization,Management International Review,10.1007/s11575-009-0014-7,
scopus,2-s2.0-67349197256,Koh Y.,2009,Impact of brand recognition and brand reputation on firm performance: U.S.-based multinational restaurant companies' perspective,International Journal of Hospitality Management,10.1016/j.ijhm.2009.04.002,
scopus,2-s2.0-73249141755,Mauri A.J.,2009,Influence of MNC network configuration patterns on the volatility of firm performance: An empirical investigation,Management International Review,10.1007/s11575-009-0015-6,
scopus,2-s2.0-70350616198,Garbe J.N.,2009,Causal analysis of the internationalization and performance relationship based on neural networks - advocating the transnational structure,Journal of International Management,10.1016/j.intman.2008.10.002,
scopus,2-s2.0-75449090638,Foltean F.,2009,Market orientation and international entrepreneurship,Transformations in Business and Economics,,
scopus,2-s2.0-77957783624,Viviani J.L.,2009,Export implicit financial performance: The case of french wine companies,International Food and Agribusiness Management Review,,
scopus,2-s2.0-71949121481,Overesch M.,2009,Who cares about corporate taxation? Asymmetric tax effects on outbound FDI,World Economy,10.1111/j.1467-9701.2009.01174.x,
scopus,2-s2.0-74549124810,Froud J.,2009,Narratives and the financialised firm,Kolner Zeitschrift Fur Soziologie Und Sozialpsychologie,,
scopus,2-s2.0-70350182208,Chen X.,2009,"How do new ventures grow? Firm capabilities, growth strategies and performance",International Journal of Research in Marketing,10.1016/j.ijresmar.2009.08.004,
scopus,2-s2.0-71849107924,Andersson M.,2009,Learning-by-exporting revisited: The role of intensity and persistence,Scandinavian Journal of Economics,10.1111/j.1467-9442.2009.01585.x,
scopus,2-s2.0-70649090114,Parada P.,2009,The Internationalisation of Retail Banking: Banco Santander's Journey towards Globalisation,Long Range Planning,10.1016/j.lrp.2009.09.006,
scopus,2-s2.0-70350613215,Ito K.,2009,The evolution of the productivity dispersion of firms: A reevaluation of its determinants in the case of Japan,Review of World Economics,10.1007/s10290-009-0027-0,
scopus,2-s2.0-69349099612,Lewis G.,2009,"Transformation at foster's (A), (B) and (C)",Asian Case Research Journal,10.1142/s0218927509001182,
scopus,2-s2.0-67650300239,Fernández-Ortiz R.,2009,Influence of the capacities of top management on the internationalization of SMEs,Entrepreneurship and Regional Development,10.1080/08985620802176104,
scopus,2-s2.0-84874814787,Arslan Ö.,2009,Trade Credits and Bank Loans for SMEs in the Textile Sector,Journal of Small Business and Entrepreneurship,10.1080/08276331.2009.10593461,
scopus,2-s2.0-67650844879,Rettab B.,2009,Why do firms venture in external markets? The case of Dubai,International Research Journal of Finance and Economics,,
scopus,2-s2.0-65649085989,Gaur A.S.,2009,"International diversification, business group affiliation and firm performance: Empirical evidence from India",British Journal of Management,10.1111/j.1467-8551.2007.00558.x,
scopus,2-s2.0-70449375365,Rasiah R.,2009,Technological intensities and economic performance: A study of foreign and local electronics firms in Malaysia,Asia Pacific Business Review,10.1080/13602380701668700,
scopus,2-s2.0-68549110261,Zeng S.,2009,Relationships between business factors and performance in internationalization: An empirical study in China,Management Decision,10.1108/00251740910938939,
scopus,2-s2.0-80051546191,Pett T.L.,2009,SME opportunity for growth or profit: What is the role of product and process improvement?,International Journal of Entrepreneurial Venturing,10.1504/ijev.2009.023817,
scopus,2-s2.0-67651243746,Chiao Y.C.,2009,Are more exports better for a firm's performance? The moderating effect of FDI,European Journal of International Management,10.1504/ejim.2009.026993,
scopus,2-s2.0-67649998414,Magnusson P.,2009,Order-of-entry effects for service firms in developing markets: An examination of multinational advertising agencies,Journal of International Marketing,10.1509/jimk.17.2.23,
scopus,2-s2.0-68249155983,Chittoor R.,2009,Third-world copycats to emerging multinationals: Institutional changes and organizational transformation in the indian pharmaceutical industry,Organization Science,10.1287/orsc.1080.0377,
scopus,2-s2.0-63849248433,Such Devesa M.J.,2009,The financial structure of the Spanish hotel industry: evidence from cluster analysis,Tourism Economics,10.5367/000000009787536690,
scopus,2-s2.0-85024444242,Okawa Y.,2009,An Analysis of the Promotion Policy for Foreign R&D Investment,Studies in Regional Science,10.2457/srs.39.823,
scopus,2-s2.0-70350043309,Love J.H.,2009,Exporting and productivity in business services: Evidence from the United States,International Business Review,10.1016/j.ibusrev.2009.08.002,
scopus,2-s2.0-79251493068,Lun Y.,2009,An analytical framework for managing container terminals,International Journal of Shipping and Transport Logistics,10.1504/ijstl.2009.027683,
scopus,2-s2.0-61749094806,Okeahalam C.,2008,Internalisation and firm performance: Evidence from estimates of efficiency in banking in Namibia and Tanzania,Journal of International Development,10.1002/jid.1455,
scopus,2-s2.0-54949145712,Abdi S.N.A.,2008,Is quality management a prime requisite for globalization? Some facts from the sports industry,Quality and Quantity,10.1007/s11135-007-9135-x,
scopus,2-s2.0-51549094073,Pangarkar N.,2008,Internationalization and performance of small- and medium-sized enterprises,Journal of World Business,10.1016/j.jwb.2007.11.009,
scopus,2-s2.0-54249118553,Driffield N.,2008,Optimal geographic diversification and firm performance: Evidence from the U.K.,Journal of Productivity Analysis,10.1007/s11123-008-0102-x,
scopus,2-s2.0-61349095997,Lavie D.,2008,Alliance portfolio internationalization and firm performance,Organization Science,10.1287/orsc.1070.0341,
scopus,2-s2.0-42149132346,Hope O.K.,2008,Managerial empire building and firm disclosure,Journal of Accounting Research,10.1111/j.1475-679x.2008.00289.x,
scopus,2-s2.0-46249125543,Hsu S.,2008,"Market structure, external exposure and industry profitability: Evidence from Taiwan",International Economic Journal,10.1080/10168730802079805,
scopus,2-s2.0-70249142998,Venzin M.,2008,Internationalization of retail banks: a micro-level study of the multinationality-performance relationship,Management International Review,10.1007/s11575-008-0027-7,
scopus,2-s2.0-42349108921,Temouri Y.,2008,Analysis of productivity differences among foreign and domestic firms: Evidence from Germany,Review of World Economics,10.1007/s10290-008-0136-1,
scopus,2-s2.0-42149096557,Khalifa M.,2008,Demographic changes in IS research productivity and impact,Communications of the ACM,10.1145/1330311.1330329,
scopus,2-s2.0-39149086033,Guerreiro M.S.,2008,The preparedness of companies to adopt International Financial Reporting Standards: Portuguese evidence,Accounting Forum,10.1016/j.accfor.2007.11.001,
scopus,2-s2.0-37848999862,Berry H.,2008,Resource accumulation and overseas expansion by Japanese multinationals,Journal of Economic Behavior and Organization,10.1016/j.jebo.2005.07.007,
scopus,2-s2.0-34247851000,Hsu C.C.,2008,Internationalization and performance: The moderating effects of organizational learning,Omega,10.1016/j.omega.2006.06.004,
scopus,2-s2.0-39649108237,Qian G.,2008,Regional diversification and firm performance,Journal of International Business Studies,10.1057/palgrave.jibs.8400346,
scopus,2-s2.0-37249020180,Kafouros M.I.,2008,The role of internationalization in explaining innovation performance,Technovation,10.1016/j.technovation.2007.07.009,
scopus,2-s2.0-78650392706,García G.M.C.,2008,The agricultural machinery industry in Argentina: From restructuring to internationalization?,Cepal Review,10.18356/f1e3de99-en,
scopus,2-s2.0-50949092378,Brock D.M.,2008,International diversification and performance: The mediating role of implementation,International Business Review,10.1016/j.ibusrev.2008.07.003,
scopus,2-s2.0-35548988845,Contractor F.J.,2007,Nature of the relationship between international expansion and performance: The case of emerging market firms,Journal of World Business,10.1016/j.jwb.2007.06.003,
scopus,2-s2.0-35948938034,Pereira A.A.,2007,Transnational state entrepreneurship? Assessing Singapore's Suzhou industrial park project (1994-2004),Asia Pacific Viewpoint,10.1111/j.1467-8373.2007.00348.x,
scopus,2-s2.0-35548986635,Aspelund A.,2007,"A review of the foundation, international marketing strategies, and performance of international new ventures",European Journal of Marketing,10.1108/03090560710821242,
scopus,2-s2.0-38349023126,Li L.,2007,"Product diversification, multinationality, and country involvement: What is the optimal combination?",Journal of Global Marketing,10.1300/j042v20n04_02,
scopus,2-s2.0-34548026018,Kovačič A.,2007,Benchmarking the Slovenian competitiveness by system of indicators,Benchmarking an International Journal,10.1108/14635770710819254,
scopus,2-s2.0-36049039290,Filatotchev I.,2007,"Corporate governance, managers' independence, exporting, and performance of firms in transition economies",Emerging Markets Finance and Trade,10.2753/ree1540-496x430504,
scopus,2-s2.0-34547279617,Zhou L.,2007,Internationalization and the performance of born-global SMEs: The mediating role of social networks,Journal of International Business Studies,10.1057/palgrave.jibs.8400282,
