seq,priority,icrv,dpl,year,title,journal,doi,doi_url,unpaywall_url,pdf_url,is_oa,oa_status,extraction_status,notes
2404,1_DOI_FIRST,1,3,2017,Financial structure effects on export intensity and diversification: The case of,International Journal of Globalisation a,10.1504/ijgsb.2017.089900,https://doi.org/10.1504/ijgsb.2017.089900,https://api.unpaywall.org/v2/10.1504/ijgsb.2017.089900?email=huongdt@vlute.edu.vn,,False,closed,,source:scopus
2405,1_DOI_FIRST,1,3,2017,Internationalization vs family ownership and management: the case of Portuguese ,International Journal of Wine Business R,10.1108/ijwbr-10-2016-0034,https://doi.org/10.1108/ijwbr-10-2016-0034,https://api.unpaywall.org/v2/10.1108/ijwbr-10-2016-0034?email=huongdt@vlute.edu.vn,,True,green,,source:scopus
2410,1_DOI_FIRST,1,3,2016,The consequences of DE-internationalization: Empirical evidence from Belgium,Advances in International Management,10.1108/s1571-502720160000029006,https://doi.org/10.1108/s1571-502720160000029006,https://api.unpaywall.org/v2/10.1108/s1571-502720160000029006?email=huongdt@vlute.edu.vn,,False,closed,,source:scopus
2413,1_DOI_FIRST,1,3,2016,International expansion of family firms: The moderating role of successors and e,International Journal of Globalisation a,10.1504/ijgsb.2016.081420,https://doi.org/10.1504/ijgsb.2016.081420,https://api.unpaywall.org/v2/10.1504/ijgsb.2016.081420?email=huongdt@vlute.edu.vn,,,,,source:scopus
2415,1_DOI_FIRST,2,3,2016,Do sectoral and locational factors of Foreign Direct Investment from emerging co,International Finance Review,10.1108/s1569-376720160000017020,https://doi.org/10.1108/s1569-376720160000017020,https://api.unpaywall.org/v2/10.1108/s1569-376720160000017020?email=huongdt@vlute.edu.vn,,False,closed,,source:scopus
2418,1_DOI_FIRST,2,3,2015,Influence of internationalization orientation on export performance: in the pers,Journal of Business and Industrial Marke,10.1108/jbim-05-2012-0091,https://doi.org/10.1108/jbim-05-2012-0091,https://api.unpaywall.org/v2/10.1108/jbim-05-2012-0091?email=huongdt@vlute.edu.vn,,False,closed,,source:scopus
2423,1_DOI_FIRST,2,3,2014,Do Foreign Firms in China Incur a Liability of Foreignness? The Local Chinese Fi,Thunderbird International Business Revie,10.1002/tie.21649,https://doi.org/10.1002/tie.21649,https://api.unpaywall.org/v2/10.1002/tie.21649?email=huongdt@vlute.edu.vn,https://espace.curtin.edu.au/bitstream/20.500.11937/33253/2/193747_193747.pdf,True,closed,,source:scopus
2424,1_DOI_FIRST,2,3,2014,The Dragon is flying west: Micro-level evidence of Chinese outward direct invest,Asian Development Review,10.1162/adev_a_00032,https://doi.org/10.1162/adev_a_00032,https://api.unpaywall.org/v2/10.1162/adev_a_00032?email=huongdt@vlute.edu.vn,https://www.mitpressjournals.org/doi/pdf/10.1162/ADEV_a_00032,True,gold,,source:scopus
2430,1_DOI_FIRST,1,3,2014,Agglomeration of exporters and productivity spillovers: Firm-level evidence from,Economia E Politica Industriale,10.3280/poli2014-002006,https://doi.org/10.3280/poli2014-002006,https://api.unpaywall.org/v2/10.3280/poli2014-002006?email=huongdt@vlute.edu.vn,,False,closed,,source:scopus
2433,1_DOI_FIRST,3,3,2013,Internationalization and performance: A contextual analysis of Indian firms,Journal of Business Research,10.1016/j.jbusres.2013.05.041,https://doi.org/10.1016/j.jbusres.2013.05.041,https://api.unpaywall.org/v2/10.1016/j.jbusres.2013.05.041?email=huongdt@vlute.edu.vn,,False,closed,,source:scopus
2440,1_DOI_FIRST,1,3,2013,"Location, internationalization and performance of firms in Italy: A multilevel a",Applied Economics,10.1080/00036846.2012.665597,https://doi.org/10.1080/00036846.2012.665597,https://api.unpaywall.org/v2/10.1080/00036846.2012.665597?email=huongdt@vlute.edu.vn,http://hdl.handle.net/2158/605814,True,green,,source:scopus
2444,1_DOI_FIRST,1,3,2013,Financial performance and internationalization in the U.S. restaurant industry: ,Journal of Hospitality Financial Managem,10.1080/10913211.2013.861229,https://doi.org/10.1080/10913211.2013.861229,https://api.unpaywall.org/v2/10.1080/10913211.2013.861229?email=huongdt@vlute.edu.vn,,True,green,,source:scopus
2447,1_DOI_FIRST,1,3,2013,The impact of foreign R&D activities on the Mnc'S performance at home: Evidence ,Revue D Economie Industrielle,10.4000/rei.5613,https://doi.org/10.4000/rei.5613,https://api.unpaywall.org/v2/10.4000/rei.5613?email=huongdt@vlute.edu.vn,,,,,source:scopus
2462,1_DOI_FIRST,1,2,2011,Internationalization and Firm Performance in Agribusiness: Empirical Evidence fr,International Journal on Food System Dyn,10.18461/ijfsd.v2i1.216,https://doi.org/10.18461/ijfsd.v2i1.216,https://api.unpaywall.org/v2/10.18461/ijfsd.v2i1.216?email=huongdt@vlute.edu.vn,,True,gold,MANUAL_REQUIRED,Heyder Makus Theuvsen (2011) 21 cooperatives panel (dairy+me
2475,1_DOI_FIRST,1,2,2009,Causal analysis of the internationalization and performance relationship based o,Journal of International Management,10.1016/j.intman.2008.10.002,https://doi.org/10.1016/j.intman.2008.10.002,https://api.unpaywall.org/v2/10.1016/j.intman.2008.10.002?email=huongdt@vlute.edu.vn,,False,closed,,source:scopus
2486,1_DOI_FIRST,6,3,2008,Internalisation and firm performance: Evidence from estimates of efficiency in b,Journal of International Development,10.1002/jid.1455,https://doi.org/10.1002/jid.1455,https://api.unpaywall.org/v2/10.1002/jid.1455?email=huongdt@vlute.edu.vn,,,,,source:scopus
2500,1_DOI_FIRST,1,2,2006,Internationalization and performance: Evidence from spanish firms,Journal of Euromarketing,10.1300/j037v16n01_07,https://doi.org/10.1300/j037v16n01_07,https://api.unpaywall.org/v2/10.1300/j037v16n01_07?email=huongdt@vlute.edu.vn,,False,closed,,source:scopus
2513,1_DOI_FIRST,1,1,2004,Concentration and multinationality in European manufacturing: What's the effect ,Empirica,10.1007/s10663-004-1419-y,https://doi.org/10.1007/s10663-004-1419-y,https://api.unpaywall.org/v2/10.1007/s10663-004-1419-y?email=huongdt@vlute.edu.vn,,False,closed,MANUAL_REQUIRED,Egger Pfaffermayr (2004) EU manufacturing industry-level dat
2515,1_DOI_FIRST,1,2,2004,"Entry, expansion, and intensity in the US export boom, 1987-1992",Review of International Economics,10.1111/j.1467-9396.2004.00473.x,https://doi.org/10.1111/j.1467-9396.2004.00473.x,https://api.unpaywall.org/v2/10.1111/j.1467-9396.2004.00473.x?email=huongdt@vlute.edu.vn,https://www2.census.gov/ces/wp/2001/CES-WP-01-09.pdf,True,closed,,source:scopus
2518,1_DOI_FIRST,1,2,2004,"Empirical approach to the sequential relationships between firm strategy, export",International Business Review,10.1016/j.ibusrev.2003.05.003,https://doi.org/10.1016/j.ibusrev.2003.05.003,https://api.unpaywall.org/v2/10.1016/j.ibusrev.2003.05.003?email=huongdt@vlute.edu.vn,,False,closed,,source:scopus
2523,1_DOI_FIRST,1,2,2003,"Exports, returns to scale, and total factor productivity: The case of Taiwanese ",Review of Development Economics,10.1111/1467-9361.00186,https://doi.org/10.1111/1467-9361.00186,https://api.unpaywall.org/v2/10.1111/1467-9361.00186?email=huongdt@vlute.edu.vn,,True,green,,source:scopus
2525,1_DOI_FIRST,1,2,2002,"Multinationality, product diversification, and profitability of emerging US smal",Journal of Business Venturing,10.1016/s0883-9026(01)00080-5,https://doi.org/10.1016/s0883-9026(01)00080-5,https://api.unpaywall.org/v2/10.1016/s0883-9026(01)00080-5?email=huongdt@vlute.edu.vn,,False,closed,,source:scopus
2528,1_DOI_FIRST,1,2,2001,The evidence from Canadian firms on multinational diversification and performanc,Quarterly Review of Economics and Financ,10.1016/s1062-9769(00)00076-4,https://doi.org/10.1016/s1062-9769(00)00076-4,https://api.unpaywall.org/v2/10.1016/s1062-9769(00)00076-4?email=huongdt@vlute.edu.vn,,False,closed,,source:scopus
2529,1_DOI_FIRST,2,2,2001,Firm internationalization and economic performance: A conceptual synthesis and a,Advances in International Marketing,10.1016/s1474-7979(01)11020-3,https://doi.org/10.1016/s1474-7979(01)11020-3,https://api.unpaywall.org/v2/10.1016/s1474-7979(01)11020-3?email=huongdt@vlute.edu.vn,,False,closed,,source:scopus
2530,1_DOI_FIRST,1,1,2001,Empirical validation of a general model of growth opportunities,Managerial Finance,10.1108/03074350110767051,https://doi.org/10.1108/03074350110767051,https://api.unpaywall.org/v2/10.1108/03074350110767051?email=huongdt@vlute.edu.vn,,,,,source:scopus
2533,1_DOI_FIRST,2,2,2000,Foreign capital and economic development in Hungary,Acta Oeconomica,10.1556/aoecon.51.2000-2001.3.4,https://doi.org/10.1556/aoecon.51.2000-2001.3.4,https://api.unpaywall.org/v2/10.1556/aoecon.51.2000-2001.3.4?email=huongdt@vlute.edu.vn,http://real.mtak.hu/47193/1/aoecon.51.2000-2001.3.4.pdf,True,closed,,source:scopus
2544,1_DOI_FIRST,1,1,1998,Degree of Multinationality and Financial Performance: A Study of U.S.-Based Mult,Review of Quantitative Finance and Accou,10.1023/a:1008288309652,https://doi.org/10.1023/a:1008288309652,https://api.unpaywall.org/v2/10.1023/a:1008288309652?email=huongdt@vlute.edu.vn,,False,closed,,source:scopus
2553,1_DOI_FIRST,1,1,1990,Export Behaviour and Attitudes of Small- and Medium-sized Korean Manufacturing F,International Small Business Journal,10.1177/026624269000800404,https://doi.org/10.1177/026624269000800404,https://api.unpaywall.org/v2/10.1177/026624269000800404?email=huongdt@vlute.edu.vn,,False,closed,,source:scopus
2559,1_DOI_FIRST,1,1,1987,Multinationality and Performance among British Manufacturing Companies,Journal of International Business Studie,10.1057/palgrave.jibs.8490413,https://doi.org/10.1057/palgrave.jibs.8490413,https://api.unpaywall.org/v2/10.1057/palgrave.jibs.8490413?email=huongdt@vlute.edu.vn,,False,closed,,source:scopus
2562,1_DOI_FIRST,1,1,1986,The Export Performance of Small and Medium‐Sized Canadian Manufacturers,Canadian Journal of Administrative Scien,10.1111/j.1936-4490.1986.tb00416.x,https://doi.org/10.1111/j.1936-4490.1986.tb00416.x,https://api.unpaywall.org/v2/10.1111/j.1936-4490.1986.tb00416.x?email=huongdt@vlute.edu.vn,,False,closed,,source:scopus
545,1_DOI_FIRST,1,1,1999,Innovation and profitability of global food firms. Testing for differences in th,ENVIRONMENT AND PLANNING A,10.1068/a310735,https://doi.org/10.1068/a310735,https://api.unpaywall.org/v2/10.1068/a310735?email=huongdt@vlute.edu.vn,,False,closed,,source:wos
560,1_DOI_FIRST,1,2,2002,"Multinationality, global market diversification and profitability among the larg",JOURNAL OF BUSINESS RESEARCH,10.1016/s0148-2963(00)00153-3,https://doi.org/10.1016/s0148-2963(00)00153-3,https://api.unpaywall.org/v2/10.1016/s0148-2963(00)00153-3?email=huongdt@vlute.edu.vn,,False,closed,,source:multi
584,1_DOI_FIRST,1,2,2005,Eastern Germany in the process of catching up - The role of foreign and West Ger,EASTERN EUROPEAN ECONOMICS,10.1080/00128775.2005.11041104,https://doi.org/10.1080/00128775.2005.11041104,https://api.unpaywall.org/v2/10.1080/00128775.2005.11041104?email=huongdt@vlute.edu.vn,,False,closed,,source:multi
585,1_DOI_FIRST,6,2,2005,Determinants of efficiency in least developed countries: Further evidence from N,JOURNAL OF DEVELOPMENT STUDIES,10.1080/00220380500092721,https://doi.org/10.1080/00220380500092721,https://api.unpaywall.org/v2/10.1080/00220380500092721?email=huongdt@vlute.edu.vn,,False,closed,,source:wos
590,1_DOI_FIRST,1,2,2006,Can high performance work systems really lead to better performance?,INTERNATIONAL JOURNAL OF MANPOWER,10.1108/01437720610713530,https://doi.org/10.1108/01437720610713530,https://api.unpaywall.org/v2/10.1108/01437720610713530?email=huongdt@vlute.edu.vn,,False,closed,,source:wos
595,1_DOI_FIRST,2,2,2006,International diversification and firm performance in Mexican firms: A curviline,JOURNAL OF BUSINESS RESEARCH,10.1016/j.jbusres.2005.08.008,https://doi.org/10.1016/j.jbusres.2005.08.008,https://api.unpaywall.org/v2/10.1016/j.jbusres.2005.08.008?email=huongdt@vlute.edu.vn,,False,closed,,source:multi
599,1_DOI_FIRST,2,2,2006,Economic liberalization and the antecedents of top management teams:: Evidence f,BRITISH JOURNAL OF MANAGEMENT,10.1111/j.1467-8551.2006.00491.x,https://doi.org/10.1111/j.1467-8551.2006.00491.x,https://api.unpaywall.org/v2/10.1111/j.1467-8551.2006.00491.x?email=huongdt@vlute.edu.vn,,False,closed,,source:wos
602,1_DOI_FIRST,1,2,2007,The long-run performance of UK IPOs: can it be predicted?,MANAGERIAL FINANCE,10.1108/03074350710748759,https://doi.org/10.1108/03074350710748759,https://api.unpaywall.org/v2/10.1108/03074350710748759?email=huongdt@vlute.edu.vn,,,,,source:multi
603,1_DOI_FIRST,1,2,2007,"A review of the foundation, international marketing strategies, and performance ",EUROPEAN JOURNAL OF MARKETING,10.1108/03090560710821242,https://doi.org/10.1108/03090560710821242,https://api.unpaywall.org/v2/10.1108/03090560710821242?email=huongdt@vlute.edu.vn,,False,closed,,source:multi | ICRV=0 auto-default; verify from full text
604,1_DOI_FIRST,3,2,2007,Human capital and organizational performance: a study of Egyptian software compa,MANAGEMENT DECISION,10.1108/00251740710746033,https://doi.org/10.1108/00251740710746033,https://api.unpaywall.org/v2/10.1108/00251740710746033?email=huongdt@vlute.edu.vn,,False,closed,,source:multi
629,1_DOI_FIRST,1,2,2008,Overseas business costs and firm export performance,CANADIAN JOURNAL OF ECONOMICS-REVUE CANA,10.1111/j.1540-5982.2008.00480.x,https://doi.org/10.1111/j.1540-5982.2008.00480.x,https://api.unpaywall.org/v2/10.1111/j.1540-5982.2008.00480.x?email=huongdt@vlute.edu.vn,,False,closed,,source:wos
646,1_DOI_FIRST,1,2,2008,OVERSEAS R&D ACTIVITIES AND HOME PRODUCTIVITY GROWTH: EVIDENCE FROM JAPANESE FIR,JOURNAL OF INDUSTRIAL ECONOMICS,10.1111/j.1467-6451.2008.00363.x,https://doi.org/10.1111/j.1467-6451.2008.00363.x,https://api.unpaywall.org/v2/10.1111/j.1467-6451.2008.00363.x?email=huongdt@vlute.edu.vn,,,,,source:wos
650,1_DOI_FIRST,2,2,2009,Technological intensities and economic performance: a study of foreign and local,ASIA PACIFIC BUSINESS REVIEW,10.1080/13602380701668700,https://doi.org/10.1080/13602380701668700,https://api.unpaywall.org/v2/10.1080/13602380701668700?email=huongdt@vlute.edu.vn,,False,closed,,source:multi
663,1_DOI_FIRST,3,2,2009,"International Diversification, Business Group Affiliation and Firm Performance: ",BRITISH JOURNAL OF MANAGEMENT,10.1111/j.1467-8551.2007.00558.x,https://doi.org/10.1111/j.1467-8551.2007.00558.x,https://api.unpaywall.org/v2/10.1111/j.1467-8551.2007.00558.x?email=huongdt@vlute.edu.vn,,False,closed,,source:multi
670,1_DOI_FIRST,1,2,2009,The moderating effects of home region orientation on R&D investment and internat,EUROPEAN MANAGEMENT JOURNAL,10.1016/j.emj.2009.04.011,https://doi.org/10.1016/j.emj.2009.04.011,https://api.unpaywall.org/v2/10.1016/j.emj.2009.04.011?email=huongdt@vlute.edu.vn,,False,closed,,source:wos
690,1_DOI_FIRST,1,2,2010,What drives cross-segment diversity in returns and risks? Evidence from Japanese,INTERNATIONAL JOURNAL OF ACCOUNTING,10.1016/j.intacc.2010.01.003,https://doi.org/10.1016/j.intacc.2010.01.003,https://api.unpaywall.org/v2/10.1016/j.intacc.2010.01.003?email=huongdt@vlute.edu.vn,,,,,source:multi
694,1_DOI_FIRST,1,3,2010,The returns to exporting: evidence from UK firms,CANADIAN JOURNAL OF ECONOMICS-REVUE CANA,10.2139/ssrn.959408,https://doi.org/10.2139/ssrn.959408,https://api.unpaywall.org/v2/10.2139/ssrn.959408?email=huongdt@vlute.edu.vn,,True,green,,source:multi
707,1_DOI_FIRST,1,3,2010,Knowledge Management and Balanced Scorecard Outcomes: Exploring the Importance o,BRITISH JOURNAL OF MANAGEMENT,10.1111/j.1467-8551.2009.00634.x,https://doi.org/10.1111/j.1467-8551.2009.00634.x,https://api.unpaywall.org/v2/10.1111/j.1467-8551.2009.00634.x?email=huongdt@vlute.edu.vn,,False,closed,,source:multi
727,1_DOI_FIRST,1,2,2011,Credit constraints and firm export: Microeconomic evidence from Italy,JOURNAL OF INTERNATIONAL ECONOMICS,10.1016/j.jinteco.2010.12.004,https://doi.org/10.1016/j.jinteco.2010.12.004,https://api.unpaywall.org/v2/10.1016/j.jinteco.2010.12.004?email=huongdt@vlute.edu.vn,,,,,source:multi
728,1_DOI_FIRST,1,3,2011,The effect of multinationality on firm performance: An examination of Japanese s,ASIAN BUSINESS & MANAGEMENT,10.1057/abm.2010.32,https://doi.org/10.1057/abm.2010.32,https://api.unpaywall.org/v2/10.1057/abm.2010.32?email=huongdt@vlute.edu.vn,,False,closed,,source:wos
757,1_DOI_FIRST,2,3,2012,Antecedents to the export market orientation of Hungarian higher education insti,JOURNAL OF MARKETING FOR HIGHER EDUCATIO,10.1080/08841241.2012.738716,https://doi.org/10.1080/08841241.2012.738716,https://api.unpaywall.org/v2/10.1080/08841241.2012.738716?email=huongdt@vlute.edu.vn,,False,closed,,source:wos
804,1_DOI_FIRST,1,3,2011,THE BORN GLOBAL ILLUSION AND THE REGIONAL NATURE OF INTERNATIONAL BUSINESS,FUTURE OF FOREIGN DIRECT INVESTMENT AND ,10.1108/s1064-4857(2011)0000015015,https://doi.org/10.1108/s1064-4857(2011)0000015015,https://api.unpaywall.org/v2/10.1108/s1064-4857(2011)0000015015?email=huongdt@vlute.edu.vn,,False,closed,,source:multi
839,1_DOI_FIRST,1,3,2013,Internationalisation and firm performance: state of empirical research efforts a,EUROPEAN JOURNAL OF INTERNATIONAL MANAGE,10.1504/ejim.2013.052834,https://doi.org/10.1504/ejim.2013.052834,https://api.unpaywall.org/v2/10.1504/ejim.2013.052834?email=huongdt@vlute.edu.vn,,False,closed,,source:multi | ICRV=0 auto-default; verify from full text
840,1_DOI_FIRST,2,3,2013,Using export market performance to evaluate regional preferential policies in Ch,REVIEW OF WORLD ECONOMICS,10.1007/s10290-012-0145-y,https://doi.org/10.1007/s10290-012-0145-y,https://api.unpaywall.org/v2/10.1007/s10290-012-0145-y?email=huongdt@vlute.edu.vn,,True,green,,source:wos
847,1_DOI_FIRST,2,3,2013,Foreign Entry and Profitability of Domestic Firms: Evidence from China,ASIAN ECONOMIC PAPERS,10.1162/asep_a_00206,https://doi.org/10.1162/asep_a_00206,https://api.unpaywall.org/v2/10.1162/asep_a_00206?email=huongdt@vlute.edu.vn,,False,closed,,source:wos
861,1_DOI_FIRST,1,3,2013,Determinants of involuntary cross-listing: US restaurant companies' perspective,INTERNATIONAL JOURNAL OF CONTEMPORARY HO,10.1108/ijchm-10-2012-0185,https://doi.org/10.1108/ijchm-10-2012-0185,https://api.unpaywall.org/v2/10.1108/ijchm-10-2012-0185?email=huongdt@vlute.edu.vn,,,,,source:wos
879,1_DOI_FIRST,1,3,2014,"Electronic commerce adoption, entrepreneurial orientation and small- and medium-",JOURNAL OF SMALL BUSINESS AND ENTERPRISE,10.1108/jsbed-10-2013-0145,https://doi.org/10.1108/jsbed-10-2013-0145,https://api.unpaywall.org/v2/10.1108/jsbed-10-2013-0145?email=huongdt@vlute.edu.vn,,,,,source:wos
882,1_DOI_FIRST,1,3,2014,Is more always better? Risk trade-offs among internationalizing new ventures,EUROPEAN BUSINESS REVIEW,10.1108/ebr-02-2013-0030,https://doi.org/10.1108/ebr-02-2013-0030,https://api.unpaywall.org/v2/10.1108/ebr-02-2013-0030?email=huongdt@vlute.edu.vn,,False,closed,,source:wos
890,1_DOI_FIRST,1,3,2014,A Regional Perspective on Multinational Expansion Strategies: Reconsidering the ,BRITISH JOURNAL OF MANAGEMENT,10.1111/1467-8551.12019,https://doi.org/10.1111/1467-8551.12019,https://api.unpaywall.org/v2/10.1111/1467-8551.12019?email=huongdt@vlute.edu.vn,,False,closed,,source:wos
906,1_DOI_FIRST,6,3,2013,"OWNERSHIP, TECHNOLOGICAL CAPABILITIES AND EXPORTS OF GARMENT FIRMS IN MYANMAR",TECHNOLOGICAL AND ECONOMIC DEVELOPMENT O,10.3846/20294913.2013.869513,https://doi.org/10.3846/20294913.2013.869513,https://api.unpaywall.org/v2/10.3846/20294913.2013.869513?email=huongdt@vlute.edu.vn,https://journals.vilniustech.lt/index.php/TEDE/article/download/4318/3663,True,gold,,source:wos
913,1_DOI_FIRST,1,3,2014,International expansion of US full-service restaurants: Positive and increasing ,INTERNATIONAL JOURNAL OF HOSPITALITY MAN,10.1016/j.ijhm.2014.02.001,https://doi.org/10.1016/j.ijhm.2014.02.001,https://api.unpaywall.org/v2/10.1016/j.ijhm.2014.02.001?email=huongdt@vlute.edu.vn,,False,closed,,source:multi
915,1_DOI_FIRST,1,3,2014,An Empirical Analysis of the Effect of Internationalization on the Performance o,FAMILY BUSINESS REVIEW,10.1177/0894486513491588,https://doi.org/10.1177/0894486513491588,https://api.unpaywall.org/v2/10.1177/0894486513491588?email=huongdt@vlute.edu.vn,,False,closed,,source:multi
920,1_DOI_FIRST,1,3,2014,Spillovers through backward linkages and the export performance of business serv,INTERNATIONAL BUSINESS REVIEW,10.1016/j.ibusrev.2013.09.003,https://doi.org/10.1016/j.ibusrev.2013.09.003,https://api.unpaywall.org/v2/10.1016/j.ibusrev.2013.09.003?email=huongdt@vlute.edu.vn,,True,green,,source:wos
921,1_DOI_FIRST,1,3,2014,Diaspora Investments and Firm Export Performance in Selected Sub-Saharan African,WORLD DEVELOPMENT,10.1016/j.worlddev.2014.02.006,https://doi.org/10.1016/j.worlddev.2014.02.006,https://api.unpaywall.org/v2/10.1016/j.worlddev.2014.02.006?email=huongdt@vlute.edu.vn,,False,closed,,source:wos
955,1_DOI_FIRST,1,3,2015,Standardisation and adaptation of firms' export marketing strategies in familiar,EUROPEAN JOURNAL OF INTERNATIONAL MANAGE,10.1504/ejim.2015.069163,https://doi.org/10.1504/ejim.2015.069163,https://api.unpaywall.org/v2/10.1504/ejim.2015.069163?email=huongdt@vlute.edu.vn,,False,closed,,source:wos
956,1_DOI_FIRST,1,3,2015,Exploring different cultural configurations: how do they affect subsidiaries' kn,JOURNAL OF KNOWLEDGE MANAGEMENT,10.1108/jkm-04-2014-0167,https://doi.org/10.1108/jkm-04-2014-0167,https://api.unpaywall.org/v2/10.1108/jkm-04-2014-0167?email=huongdt@vlute.edu.vn,,False,closed,,source:wos
984,1_DOI_FIRST,1,3,2015,What Determines Small Champions' Export Performance? Evidence from Korea Firm-Le,ASIAN ECONOMIC PAPERS,10.1162/asep_a_00356,https://doi.org/10.1162/asep_a_00356,https://api.unpaywall.org/v2/10.1162/asep_a_00356?email=huongdt@vlute.edu.vn,,False,closed,,source:multi
1011,1_DOI_FIRST,0,3,2014,NEW ANALYSIS OF MULTINATIONAL ENTERPRISES AND THEIR LINKAGES WITH MARKETS AND IN,"MULTINATIONAL ENTERPRISES, MARKETS AND I",10.1108/s1745-886220140000009006,https://doi.org/10.1108/s1745-886220140000009006,https://api.unpaywall.org/v2/10.1108/s1745-886220140000009006?email=huongdt@vlute.edu.vn,,False,closed,,source:multi
1012,1_DOI_FIRST,0,3,2015,"Foreign market experience, learning by hiring and firm export performance",REVIEW OF WORLD ECONOMICS,10.1007/s10290-015-0224-y,https://doi.org/10.1007/s10290-015-0224-y,https://api.unpaywall.org/v2/10.1007/s10290-015-0224-y?email=huongdt@vlute.edu.vn,http://www.mtk.ut.ee/sites/default/files/mtk/RePEc/mtk/febpdf/febawb95.pdf,True,closed,,source:wos | ICRV=0 auto-default; verify from full text
1013,1_DOI_FIRST,0,3,2015,Innovation and export performance: do young and mature innovative firms differ?,EURASIAN BUSINESS REVIEW,10.1007/s40821-015-0030-4,https://doi.org/10.1007/s40821-015-0030-4,https://api.unpaywall.org/v2/10.1007/s40821-015-0030-4?email=huongdt@vlute.edu.vn,,False,closed,,source:wos | ICRV=0 auto-default; verify from full text
1036,1_DOI_FIRST,0,3,2015,Are Firms in Developing Countries in Spider Webs or Iron Cages? Geographic Traps,THUNDERBIRD INTERNATIONAL BUSINESS REVIE,10.1002/tie.21722,https://doi.org/10.1002/tie.21722,https://api.unpaywall.org/v2/10.1002/tie.21722?email=huongdt@vlute.edu.vn,,,,,source:multi
1044,1_DOI_FIRST,0,3,2016,Unpacking the relationship between young ventures' international learning effort,INTERNATIONAL ENTREPRENEURSHIP AND MANAG,10.1007/s11365-014-0328-1,https://doi.org/10.1007/s11365-014-0328-1,https://api.unpaywall.org/v2/10.1007/s11365-014-0328-1?email=huongdt@vlute.edu.vn,,False,closed,,source:wos
1058,1_DOI_FIRST,0,3,2016,Short- and long-run effects of internationalization and R&D intensity on firm pe,JOURNAL OF MULTINATIONAL FINANCIAL MANAG,10.1016/j.mulfin.2015.12.001,https://doi.org/10.1016/j.mulfin.2015.12.001,https://api.unpaywall.org/v2/10.1016/j.mulfin.2015.12.001?email=huongdt@vlute.edu.vn,,False,closed,,source:multi
1064,1_DOI_FIRST,0,3,2016,THE EFFECTS OF HOME COUNTRY POLITICAL AND LEGAL INSTITUTIONS ON FIRMS' GEOGRAPHI,GLOBAL STRATEGY JOURNAL,10.1002/gsj.1117,https://doi.org/10.1002/gsj.1117,https://api.unpaywall.org/v2/10.1002/gsj.1117?email=huongdt@vlute.edu.vn,,False,closed,,source:wos
1073,1_DOI_FIRST,0,3,2016,A reversal theory in internationalization: case of Korean jewelry inside China,CHINESE MANAGEMENT STUDIES,10.1108/cms-12-2015-0297,https://doi.org/10.1108/cms-12-2015-0297,https://api.unpaywall.org/v2/10.1108/cms-12-2015-0297?email=huongdt@vlute.edu.vn,,,,,source:multi
1091,1_DOI_FIRST,0,3,2016,"Capital investment, internationalization, and firm performance: Evidence from So",RESEARCH IN INTERNATIONAL BUSINESS AND F,10.2139/ssrn.2703930,https://doi.org/10.2139/ssrn.2703930,https://api.unpaywall.org/v2/10.2139/ssrn.2703930?email=huongdt@vlute.edu.vn,,True,green,,source:multi | ICRV=0 auto-default; verify from full text
1135,1_DOI_FIRST,0,3,2017,"Market Efficiency, Heterogeneous Trade Costs and Export-Only Firms",PACIFIC ECONOMIC REVIEW,10.1111/1468-0106.12206,https://doi.org/10.1111/1468-0106.12206,https://api.unpaywall.org/v2/10.1111/1468-0106.12206?email=huongdt@vlute.edu.vn,,False,closed,,source:wos | ICRV=0 auto-default; verify from full text
1148,1_DOI_FIRST,0,3,2017,Financial dimension of internationalization: serving two masters,CORPORATE GOVERNANCE-THE INTERNATIONAL J,10.1108/cg-05-2016-0110,https://doi.org/10.1108/cg-05-2016-0110,https://api.unpaywall.org/v2/10.1108/cg-05-2016-0110?email=huongdt@vlute.edu.vn,,False,closed,,source:multi | ICRV=0 auto-default; verify from full text
1189,1_DOI_FIRST,0,3,2017,How personal and organizational drivers impact on SME international performance:,INTERNATIONAL BUSINESS REVIEW,10.1016/j.ibusrev.2017.04.004,https://doi.org/10.1016/j.ibusrev.2017.04.004,https://api.unpaywall.org/v2/10.1016/j.ibusrev.2017.04.004?email=huongdt@vlute.edu.vn,,False,closed,,source:wos | ICRV=0 auto-default; verify from full text
1191,1_DOI_FIRST,0,3,2017,NEW FACTS ABOUT BRIC MULTINATIONALS: FROM MACRO TO MICRO EVIDENCE,CHALLENGE OF BRIC MULTINATIONALS,10.1108/s1745-886220160000011007,https://doi.org/10.1108/s1745-886220160000011007,https://api.unpaywall.org/v2/10.1108/s1745-886220160000011007?email=huongdt@vlute.edu.vn,,False,closed,,source:wos
1199,1_DOI_FIRST,0,3,2017,Examining drivers of e-commerce marketing capabilities and their impact on expor,HELIX,10.29042/2017-2141-2149,https://doi.org/10.29042/2017-2141-2149,https://api.unpaywall.org/v2/10.29042/2017-2141-2149?email=huongdt@vlute.edu.vn,,True,gold,,source:wos | ICRV=0 auto-default; verify from full text
