seq,extraction_priority,icrv,dpl,year,title,journal,doi,doi_link,source_url_or_pdf_path,pdf_found,pdf_filename,unpaywall_api,openalex_search,google_scholar,country_guess,region_guess,performance_measure_guess,internationalization_measure_guess,notes_for_extractor,converted_r,fisher_z,variance_z,sample_size_n,ready_for_r
2260,1_DOI_FIRST,0,3,2026,"The data-driven decision-making, sustainable value creation, and international firm performance: Micro-level evidence based on AI language models",PLOS ONE,10.1371/journal.pone.0340731,https://doi.org/10.1371/journal.pone.0340731,,,,https://api.unpaywall.org/v2/10.1371%2Fjournal.pone.0340731,https://openalex.org/works?search=The%20data-driven%20decision-making%2C%20sustainable%20value%20creation%2C%20and%20international%20firm%20performance%3A%20Micro-level%20evidence%20ba,https://scholar.google.com/scholar?q=The%20data-driven%20decision-making%2C%20sustainable%20value%20creation%2C%20and%20international%20firm%20performance%3A%20Micro-level%20evidence%20ba,,,,,source:multi | ICRV=0 auto-default; verify from full text,,,,,
2281,1_DOI_FIRST,,,2026,International network-oriented behavior as a strategic mechanism driving financial performance and the moderating role of absorptive capacity,Industrial Marketing Management,10.1016/j.indmarman.2026.05.002,https://doi.org/10.1016/j.indmarman.2026.05.002,,,,https://api.unpaywall.org/v2/10.1016%2Fj.indmarman.2026.05.002,https://openalex.org/works?search=International%20network-oriented%20behavior%20as%20a%20strategic%20mechanism%20driving%20financial%20performance%20and%20the%20moderating%20role%20o,https://scholar.google.com/scholar?q=International%20network-oriented%20behavior%20as%20a%20strategic%20mechanism%20driving%20financial%20performance%20and%20the%20moderating%20role%20o,,,,,source:scopus,,,,,
2308,1_DOI_FIRST,0,3,2024,Analysis of Executive Compensation Management Strategies of Multinational Enterprises in the Context of RMB Internationalization,Applied Mathematics and Nonlinear Sciences,10.2478/amns-2024-1203,https://doi.org/10.2478/amns-2024-1203,,,,https://api.unpaywall.org/v2/10.2478%2Famns-2024-1203,https://openalex.org/works?search=Analysis%20of%20Executive%20Compensation%20Management%20Strategies%20of%20Multinational%20Enterprises%20in%20the%20Context%20of%20RMB%20Internationa,https://scholar.google.com/scholar?q=Analysis%20of%20Executive%20Compensation%20Management%20Strategies%20of%20Multinational%20Enterprises%20in%20the%20Context%20of%20RMB%20Internationa,,,,,source:scopus,,,,,
2374,1_DOI_FIRST,4,3,2019,Influence of Companies’ Governance Process on Sustainability Reporting in Nigeria,International Journal of Applied Economics Finance and Accounting,10.33094/8.2017.2019.51.31.38,https://doi.org/10.33094/8.2017.2019.51.31.38,,,,https://api.unpaywall.org/v2/10.33094%2F8.2017.2019.51.31.38,https://openalex.org/works?search=Influence%20of%20Companies%E2%80%99%20Governance%20Process%20on%20Sustainability%20Reporting%20in%20Nigeria,https://scholar.google.com/scholar?q=Influence%20of%20Companies%E2%80%99%20Governance%20Process%20on%20Sustainability%20Reporting%20in%20Nigeria,,,,,source:scopus,,,,,
2393,1_DOI_FIRST,3,3,2018,Influence of financial distress on exchange rate exposure: Evidence from India,Afro Asian Journal of Finance and Accounting,10.1504/aajfa.2018.095239,https://doi.org/10.1504/aajfa.2018.095239,,,,https://api.unpaywall.org/v2/10.1504%2Faajfa.2018.095239,https://openalex.org/works?search=Influence%20of%20financial%20distress%20on%20exchange%20rate%20exposure%3A%20Evidence%20from%20India,https://scholar.google.com/scholar?q=Influence%20of%20financial%20distress%20on%20exchange%20rate%20exposure%3A%20Evidence%20from%20India,,,,,source:scopus,,,,,
2413,1_DOI_FIRST,1,3,2016,International expansion of family firms: The moderating role of successors and external managers,International Journal of Globalisation and Small Business,10.1504/ijgsb.2016.081420,https://doi.org/10.1504/ijgsb.2016.081420,,,,https://api.unpaywall.org/v2/10.1504%2Fijgsb.2016.081420,https://openalex.org/works?search=International%20expansion%20of%20family%20firms%3A%20The%20moderating%20role%20of%20successors%20and%20external%20managers,https://scholar.google.com/scholar?q=International%20expansion%20of%20family%20firms%3A%20The%20moderating%20role%20of%20successors%20and%20external%20managers,,,,,source:scopus,,,,,
2447,1_DOI_FIRST,1,3,2013,The impact of foreign R&D activities on the Mnc'S performance at home: Evidence from the case of swiss manufacturing firms,Revue D Economie Industrielle,10.4000/rei.5613,https://doi.org/10.4000/rei.5613,,,,https://api.unpaywall.org/v2/10.4000%2Frei.5613,https://openalex.org/works?search=The%20impact%20of%20foreign%20R%26D%20activities%20on%20the%20Mnc%27S%20performance%20at%20home%3A%20Evidence%20from%20the%20case%20of%20swiss%20manufacturing%20fir,https://scholar.google.com/scholar?q=The%20impact%20of%20foreign%20R%26D%20activities%20on%20the%20Mnc%27S%20performance%20at%20home%3A%20Evidence%20from%20the%20case%20of%20swiss%20manufacturing%20fir,,,,,source:scopus,,,,,
2486,1_DOI_FIRST,6,3,2008,Internalisation and firm performance: Evidence from estimates of efficiency in banking in Namibia and Tanzania,Journal of International Development,10.1002/jid.1455,https://doi.org/10.1002/jid.1455,,,,https://api.unpaywall.org/v2/10.1002%2Fjid.1455,https://openalex.org/works?search=Internalisation%20and%20firm%20performance%3A%20Evidence%20from%20estimates%20of%20efficiency%20in%20banking%20in%20Namibia%20and%20Tanzania,https://scholar.google.com/scholar?q=Internalisation%20and%20firm%20performance%3A%20Evidence%20from%20estimates%20of%20efficiency%20in%20banking%20in%20Namibia%20and%20Tanzania,,,,,source:scopus,,,,,
2530,1_DOI_FIRST,1,1,2001,Empirical validation of a general model of growth opportunities,Managerial Finance,10.1108/03074350110767051,https://doi.org/10.1108/03074350110767051,,,,https://api.unpaywall.org/v2/10.1108%2F03074350110767051,https://openalex.org/works?search=Empirical%20validation%20of%20a%20general%20model%20of%20growth%20opportunities,https://scholar.google.com/scholar?q=Empirical%20validation%20of%20a%20general%20model%20of%20growth%20opportunities,,,,,source:scopus,,,,,
2564,1_DOI_FIRST,0,1,1984,An Analysis of the Growth and Profitability of the World's Largest Firms 1972 to 1977,Kyklos,10.1111/j.1467-6435.1984.tb00738.x,https://doi.org/10.1111/j.1467-6435.1984.tb00738.x,,,,https://api.unpaywall.org/v2/10.1111%2Fj.1467-6435.1984.tb00738.x,https://openalex.org/works?search=An%20Analysis%20of%20the%20Growth%20and%20Profitability%20of%20the%20World%27s%20Largest%20Firms%201972%20to%201977,https://scholar.google.com/scholar?q=An%20Analysis%20of%20the%20Growth%20and%20Profitability%20of%20the%20World%27s%20Largest%20Firms%201972%20to%201977,,,,,source:scopus | ICRV=0 auto-default; verify from full text,,,,,
44,1_DOI_FIRST,1,3,2022,Do internationalizing business group affiliates perform better after promarket reforms? Evidence from Korean SMEs,ASIA PACIFIC JOURNAL OF MANAGEMENT,10.1007/s10490-021-09751-3,https://doi.org/10.1007/s10490-021-09751-3,,,,,,,,,,,,,,,,
279,1_DOI_FIRST,1,3,2018,A combined focused industry and company size investigation of the internationalization-performance relationship: The case of small and medium-sized enterprises (SMEs) within the Swedish wood manufacturing industry,FOREST POLICY AND ECONOMICS,10.1016/j.forpol.2018.09.013,https://doi.org/10.1016/j.forpol.2018.09.013,,,,,,,,,,,,,,,,
350,1_DOI_FIRST,1,2,2005,The impact of internationalisation and proprietary assets on firm performance: an empirical analysis of Taiwanese high-tech firms,INTERNATIONAL JOURNAL OF TECHNOLOGY MANAGEMENT,10.1504/ijtm.2005.006007,https://doi.org/10.1504/ijtm.2005.006007,,,,,,,,,,,,,,,,
351,1_DOI_FIRST,0,2,2005,The degree of internationalization and the financial performance of European mobile network operators,TELECOMMUNICATIONS POLICY,10.1016/j.telpol.2005.06.003,https://doi.org/10.1016/j.telpol.2005.06.003,,,,,,,,,,,,,,,,
45,1_DOI_FIRST,2,3,2021,Multinationality and performance effects: an integrated theory of new patterns of multinationality and home political influence,CHINESE MANAGEMENT STUDIES,10.1108/cms-12-2019-0441,https://doi.org/10.1108/cms-12-2019-0441,,,,,,,,,,,,,,,,
87,1_DOI_FIRST,2,3,2016,"Country specific advantage, firm specific advantage and multinationality - Sources of competitive advantage in emerging markets: Evidence from the electronics industry in China",INTERNATIONAL BUSINESS REVIEW,10.1016/j.ibusrev.2014.12.006,https://doi.org/10.1016/j.ibusrev.2014.12.006,,,,,,,,,,,,,,,,
188,1_DOI_FIRST,2,3,2024,Firm internationalization approaches and performance: the moderating role of the home country's formal institutions,INTERNATIONAL JOURNAL OF EMERGING MARKETS,10.1108/ijoem-08-2021-1299,https://doi.org/10.1108/ijoem-08-2021-1299,,,,,,,,,,,,,,,,
212,1_DOI_FIRST,2,3,2023,Dynamic capability of the firm: analysis of the impact of internationalisation on SME performance in an emerging economy,INTERNATIONAL JOURNAL OF EMERGING MARKETS,10.1108/ijoem-02-2021-0236,https://doi.org/10.1108/ijoem-02-2021-0236,,,,,,,,,,,,,,,,
234,1_DOI_FIRST,2,2,2022,The dual mechanism of social networks on the relationship between internationalization and firm performance: Empirical evidence from china,PLOS ONE,10.1371/journal.pone.0263674,https://doi.org/10.1371/journal.pone.0263674,,,,,,,,,,,,,,,,
253,1_DOI_FIRST,2,3,2020,Relationship between Internationalization and Financial Performance: Evidence from ENR-Listed Chinese Firms,JOURNAL OF MANAGEMENT IN ENGINEERING,10.1061/(asce)me.1943-5479.0000736,https://doi.org/10.1061/(asce)me.1943-5479.0000736,,,,,,,,,,,,,,,,
48,1_DOI_FIRST,1,3,2021,Internationalizing the Coopetition Construct: Quadratic Effects on Financial Performance Under Different Degrees of Export Intensity and an Export Geographical Scope,JOURNAL OF INTERNATIONAL MARKETING,10.1177/1069031x20988260,https://doi.org/10.1177/1069031x20988260,,,,,,,,,,,,,,,,
90,1_DOI_FIRST,1,3,2016,How does the geographic export diversification-performance relationship vary at different levels of export intensity?,INTERNATIONAL BUSINESS REVIEW,10.1016/j.ibusrev.2016.03.011,https://doi.org/10.1016/j.ibusrev.2016.03.011,,,,,,,,,,,,,,,,
123,1_DOI_FIRST,1,2,2012,"Export propensity, export intensity and firm performance: The role of the entrepreneurial founding team",JOURNAL OF INTERNATIONAL BUSINESS STUDIES,10.1057/jibs.2012.16,https://doi.org/10.1057/jibs.2012.16,,,,,,,,,,,,,,,,
130,1_DOI_FIRST,6,1,2011,Do Export Status and Export Intensity Increase Firm Performance?,THUNDERBIRD INTERNATIONAL BUSINESS REVIEW,10.1002/tie.20386,https://doi.org/10.1002/tie.20386,,,,,,,,,,,,,,,,
300,1_DOI_FIRST,1,3,2016,"International intensity, diversity, and distance: Unpacking the internationalization-performance relationship",INTERNATIONAL BUSINESS REVIEW,10.1016/j.ibusrev.2015.12.003,https://doi.org/10.1016/j.ibusrev.2015.12.003,,,,,,,,,,,,,,,,
316,1_DOI_FIRST,1,3,2014,"Internationalization and Performance Outcomes of Entrepreneurial Family SMEs: The Role of Outside CEOs, Technology Sourcing, and Innovation",THUNDERBIRD INTERNATIONAL BUSINESS REVIEW,10.1002/tie.21597,https://doi.org/10.1002/tie.21597,,,,,,,,,,,,,,,,
322,1_DOI_FIRST,1,3,2014,"Facing global economic crisis: Foreign sales, ownership groups, and corporate value",JOURNAL OF WORLD BUSINESS,10.1016/j.jwb.2013.02.002,https://doi.org/10.1016/j.jwb.2013.02.002,,,,,,,,,,,,,,,,
324,1_DOI_FIRST,1,2,2013,Internationalization and firm performance of SMEs: The moderating effects of CEO attributes,JOURNAL OF WORLD BUSINESS,10.1016/j.jwb.2012.06.001,https://doi.org/10.1016/j.jwb.2012.06.001,,,,,,,,,,,,,,,,
30,1_DOI_FIRST,0,3,2023,The inefficiency of exporting SMEs: Evidence from manufacturing industry,JOURNAL OF INTERNATIONAL TRADE & ECONOMIC DEVELOPMENT,10.1080/09638199.2022.2098527,https://doi.org/10.1080/09638199.2022.2098527,,,,,,,,,,,,,,,,
36,1_DOI_FIRST,0,3,2022,Economies of Scale: The Rationale Behind the Multinationality-Performance Enigma,MANAGEMENT INTERNATIONAL REVIEW,10.1007/s11575-022-00473-2,https://doi.org/10.1007/s11575-022-00473-2,,,,,,,,,,,,,,,,
47,1_DOI_FIRST,0,3,2021,"Resource indivisibility, lumpy costs and the multinationality-performance relationship",INTERNATIONAL MARKETING REVIEW,10.1108/imr-05-2020-0094,https://doi.org/10.1108/imr-05-2020-0094,,,,,,,,,,,,,,,,
54,1_DOI_FIRST,0,3,2020,"Does it pay to be a multinational? A large-sample, cross-national replication assessing the multinationality-performance relationship",STRATEGIC MANAGEMENT JOURNAL,10.1002/smj.3087,https://doi.org/10.1002/smj.3087,,,,,,,,,,,,,,,,
55,1_DOI_FIRST,0,3,2020,"Global sourcing, productivity and export intensity",WORLD ECONOMY,10.1111/twec.12887,https://doi.org/10.1111/twec.12887,,,,,,,,,,,,,,,,
78,1_DOI_FIRST,0,3,2017,The relationship between multinationality and performance: Knowledge-intensive vs. capital-intensive service micro-multinational enterprises,INTERNATIONAL BUSINESS REVIEW,10.1016/j.ibusrev.2017.02.005,https://doi.org/10.1016/j.ibusrev.2017.02.005,,,,,,,,,,,,,,,,
91,1_DOI_FIRST,0,3,2016,Home Country Institutional Effects on the Multinationality-Performance Relationship: A Comparison Between Emerging and Developed Market Multinationals,JOURNAL OF INTERNATIONAL MANAGEMENT,10.1016/j.intman.2016.06.001,https://doi.org/10.1016/j.intman.2016.06.001,,,,,,,,,,,,,,,,
108,1_DOI_FIRST,0,3,2014,The impact of multinationality on firm value: A comparative analysis of machine learning techniques,DECISION SUPPORT SYSTEMS,10.1016/j.dss.2013.11.001,https://doi.org/10.1016/j.dss.2013.11.001,,,,,,,,,,,,,,,,
115,1_DOI_FIRST,0,3,2013,Performance implications of multinationality: moderating role of foreign market entry mode,MULTINATIONAL BUSINESS REVIEW,10.1108/mbr-04-2013-0021,https://doi.org/10.1108/mbr-04-2013-0021,,,,,,,,,,,,,,,,
134,1_DOI_FIRST,0,3,2010,Does the regional nature of multinationals affect the multinationality and performance relationship?,INTERNATIONAL BUSINESS REVIEW,10.1016/j.ibusrev.2009.02.012,https://doi.org/10.1016/j.ibusrev.2009.02.012,,,,,,,,,,,,,,,,
136,1_DOI_FIRST,0,2,2008,Internationalization of retail banks: A micro-level study of the multinationality-performance relationship,MANAGEMENT INTERNATIONAL REVIEW,10.1007/s11575-008-0027-7,https://doi.org/10.1007/s11575-008-0027-7,,,,,,,,,,,,,,,,
163,1_DOI_FIRST,0,3,2026,Internationalization channels and firm financial performance among Asia-Pacific Corporations. Does ESG integration in business matter?,ENVIRONMENT DEVELOPMENT AND SUSTAINABILITY,10.1007/s10668-026-07324-2,https://doi.org/10.1007/s10668-026-07324-2,,,,,,,,,,,,,,,,
167,1_DOI_FIRST,0,3,2026,Navigating global waters: performance outcomes of internationalization in family businesses,JOURNAL OF FAMILY BUSINESS MANAGEMENT,10.1108/jfbm-08-2025-0226,https://doi.org/10.1108/jfbm-08-2025-0226,,,,,,,,,,,,,,,,
191,1_DOI_FIRST,0,3,2024,The internationalization and performance of INVs: Liability or learning advantages of newness?,JOURNAL OF INTERNATIONAL ENTREPRENEURSHIP,10.1007/s10843-023-00345-2,https://doi.org/10.1007/s10843-023-00345-2,,,,,,,,,,,,,,,,
218,1_DOI_FIRST,0,3,2023,"Dancing with Giants: A Unified Framework for Cooperation Networks, Speed of Internationalisation, and Performance",SUSTAINABILITY,10.3390/su15032003,https://doi.org/10.3390/su15032003,,,,,,,,,,,,,,,,
220,1_DOI_FIRST,0,3,2023,Internationalization and digitalization: Their differing role on grocer and non-grocer retailer performance,JOURNAL OF RETAILING,10.1016/j.jretai.2023.07.005,https://doi.org/10.1016/j.jretai.2023.07.005,,,,,,,,,,,,,,,,
229,1_DOI_FIRST,0,3,2022,Internationalisation and performance in family businesses: influence of the internationalisation path followed,INTERNATIONAL JOURNAL OF ENTREPRENEURSHIP & SMALL BUSINESS,10.1504/ijesb.2022.124453,https://doi.org/10.1504/ijesb.2022.124453,,,,,,,,,,,,,,,,
245,1_DOI_FIRST,0,3,2021,Pre-Internationalization and Performance Conditions of First-Time Exporting SMEs,MANAGEMENT,10.37725/mgmt.v24i1.4507,https://doi.org/10.37725/mgmt.v24i1.4507,,,,,,,,,,,,,,,,
248,1_DOI_FIRST,0,3,2021,Productivity effects of internationalisation through the domestic supply chain,JOURNAL OF APPLIED ECONOMETRICS,10.1002/jae.2837,https://doi.org/10.1002/jae.2837,,,,,,,,,,,,,,,,
249,1_DOI_FIRST,0,3,2021,Globalisation: blessing or curse? Evidence from the insurance industry,EUROPEAN JOURNAL OF INTERNATIONAL MANAGEMENT,10.1504/ejim.2021.113232,https://doi.org/10.1504/ejim.2021.113232,,,,,,,,,,,,,,,,
258,1_DOI_FIRST,0,3,2020,"Founder ethnic composition, early internationalization, and new venture performance",JOURNAL OF INTERNATIONAL ENTREPRENEURSHIP,10.1007/s10843-020-00281-5,https://doi.org/10.1007/s10843-020-00281-5,,,,,,,,,,,,,,,,
261,1_DOI_FIRST,0,3,2020,Host country institutional diversity and MNE performance persistence,JOURNAL OF BUSINESS RESEARCH,10.1016/j.jbusres.2020.03.018,https://doi.org/10.1016/j.jbusres.2020.03.018,,,,,,,,,,,,,,,,
264,1_DOI_FIRST,0,3,2019,Internationalization of exploitation alliance portfolios and firm performance,MANAGEMENT DECISION,10.1108/md-11-2017-1105,https://doi.org/10.1108/md-11-2017-1105,,,,,,,,,,,,,,,,
272,1_DOI_FIRST,0,3,2019,Internationalization and hotel performance: Agglomeration-related moderators,INTERNATIONAL JOURNAL OF HOSPITALITY MANAGEMENT,10.1016/j.ijhm.2019.03.007,https://doi.org/10.1016/j.ijhm.2019.03.007,,,,,,,,,,,,,,,,
273,1_DOI_FIRST,1,2,2019,Does persistence in internationalization and innovation influence firms' performance?,JOURNAL OF ECONOMIC STUDIES,10.1108/jes-04-2019-0152,https://doi.org/10.1108/jes-04-2019-0152,,,,,,,,,,,,,,,,
284,1_DOI_FIRST,0,3,2018,Internationalization and economic performance: The mediating role of eco-innovation,JOURNAL OF CLEANER PRODUCTION,10.1016/j.jclepro.2017.10.111,https://doi.org/10.1016/j.jclepro.2017.10.111,,,,,,,,,,,,,,,,
291,1_DOI_FIRST,0,3,2017,"Too Slow or Too Fast? Speed of FDI Expansions, Industry Globalization, and Firm Performance",LONG RANGE PLANNING,10.1016/j.lrp.2016.06.001,https://doi.org/10.1016/j.lrp.2016.06.001,,,,,,,,,,,,,,,,
294,1_DOI_FIRST,0,3,2017,Performance Impact of Temporal Strategic Fit: Entrainment of Internationalization with Pro-Market Reforms,GLOBAL STRATEGY JOURNAL,10.1002/gsj.1160,https://doi.org/10.1002/gsj.1160,,,,,,,,,,,,,,,,
307,1_DOI_FIRST,0,3,2015,Service innovation and internationalization in SMEs: Implications for growth and performance,MANAGEMENT REVUE,10.5771/0935-9915-2015-2-83,https://doi.org/10.5771/0935-9915-2015-2-83,,,,,,,,,,,,,,,,
310,1_DOI_FIRST,0,3,2015,"Internationalisation, cultural distance and country characteristics: a Bayesian analysis of SMEs financial performance",JOURNAL OF BUSINESS ECONOMICS AND MANAGEMENT,10.3846/16111699.2012.720600,https://doi.org/10.3846/16111699.2012.720600,,,,,,,,,,,,,,,,
311,1_DOI_FIRST,0,3,2015,The moderating effect of exploitative and exploratory learning on internationalisation-performance relationship in SMEs,JOURNAL OF INTERNATIONAL ENTREPRENEURSHIP,10.1007/s10843-015-0148-6,https://doi.org/10.1007/s10843-015-0148-6,,,,,,,,,,,,,,,,
317,1_DOI_FIRST,0,3,2014,How do resources and diversification strategy explain the performance consequences of internationalization?,MANAGEMENT DECISION,10.1108/md-10-2013-0527,https://doi.org/10.1108/md-10-2013-0527,,,,,,,,,,,,,,,,
326,1_DOI_FIRST,0,3,2013,"BUSINESS GROUP AFFILIATION, INNOVATION, INTERNATIONALIZATION, AND PERFORMANCE: A SEMIPARAMETRIC ANALYSIS",GLOBAL STRATEGY JOURNAL,10.1111/j.2042-5805.2013.01060.x,https://doi.org/10.1111/j.2042-5805.2013.01060.x,,,,,,,,,,,,,,,,
330,1_DOI_FIRST,0,3,2012,Internationalization and the IPO performance of new ventures,JOURNAL OF BUSINESS RESEARCH,10.1016/j.jbusres.2011.05.007,https://doi.org/10.1016/j.jbusres.2011.05.007,,,,,,,,,,,,,,,,
331,1_DOI_FIRST,0,3,2012,The Total Factor Productivity Gap between Internationalised and Domestic Firms: Net Premium or Heterogeneity Effect?,WORLD ECONOMY,10.1111/j.1467-9701.2011.01415.x,https://doi.org/10.1111/j.1467-9701.2011.01415.x,,,,,,,,,,,,,,,,
332,1_DOI_FIRST,0,3,2012,"Early internationalization and performance of small high-tech ""born-globals""",INTERNATIONAL MARKETING REVIEW,10.1108/02651331211260377,https://doi.org/10.1108/02651331211260377,,,,,,,,,,,,,,,,
346,1_DOI_FIRST,0,2,2008,Exports and Productivity Growth: First Evidence from a Continuous Treatment Approach,REVIEW OF WORLD ECONOMICS,10.2139/ssrn.989931,https://doi.org/10.2139/ssrn.989931,,,,,,,,,,,,,,,,
349,1_DOI_FIRST,0,2,2006,"Performance, internationalization, and firm-specific advantages of SMEs in a newly-industrialized economy",SMALL BUSINESS ECONOMICS,10.1007/s11187-005-5604-6,https://doi.org/10.1007/s11187-005-5604-6,,,,,,,,,,,,,,,,
354,1_DOI_FIRST,0,2,2004,Firms' productivity and internationalization: a statistical dominance test,APPLIED ECONOMICS LETTERS,10.1080/1350485042000254890,https://doi.org/10.1080/1350485042000254890,,,,,,,,,,,,,,,,
355,1_DOI_FIRST,0,2,2002,"Pace, rhythm, and scope: Process dependence in building a profitable multinational corporation",STRATEGIC MANAGEMENT JOURNAL,10.1002/smj.243,https://doi.org/10.1002/smj.243,,,,,,,,,,,,,,,,
488,1_DOI_FIRST,0,2,2013,"Learning across geographic space: Pro-market reforms, multinationalization strategy, and profitability",JOURNAL OF INTERNATIONAL BUSINESS STUDIES,10.1057/jibs.2013.5,https://doi.org/10.1057/jibs.2013.5,,,,,,,,,,,,,,,,
209,1_DOI_FIRST,2,3,2024,Internationalization and Organizational Resilience to COVID-19 Crisis: The Moderating Effect of Digitalization,SAGE OPEN,10.1177/21582440241229561,https://doi.org/10.1177/21582440241229561,,,,,,,,,,,,,,,,
343,1_DOI_FIRST,1,2,2009,The export-growth relationship: estimating a dose-response function,APPLIED ECONOMICS LETTERS,10.2139/ssrn.900545,https://doi.org/10.2139/ssrn.900545,,,,,,,,,,,,,,,,
596,1_DOI_FIRST,0,2,2006,Partnering strategies and performance of SMEs' international joint ventures,JOURNAL OF BUSINESS VENTURING,10.1016/j.jbusvent.2005.02.002,https://doi.org/10.1016/j.jbusvent.2005.02.002,,,,,,,,,,,,,,,,
741,1_DOI_FIRST,0,3,2011,Do firms benefit from multinationality through production shifting?,JOURNAL OF INTERNATIONAL MANAGEMENT,10.1016/j.intman.2011.01.004,https://doi.org/10.1016/j.intman.2011.01.004,,,,,,,,,,,,,,,,
794,1_DOI_FIRST,0,3,2012,The performance of small and medium-sized technology-based enterprises: Do product diversity and international diversity matter?,INTERNATIONAL BUSINESS REVIEW,10.1016/j.ibusrev.2011.11.003,https://doi.org/10.1016/j.ibusrev.2011.11.003,,,,,,,,,,,,,,,,
802,1_DOI_FIRST,0,3,2012,"The internationalization of small and medium-sized enterprises: the effect of family management, human capital and foreign ownership",JOURNAL OF MANAGEMENT AND GOVERNANCE,10.1007/s10997-010-9166-x,https://doi.org/10.1007/s10997-010-9166-x,,,,,,,,,,,,,,,,
821,1_DOI_FIRST,0,3,2013,Performance effects of international expansion processes: The moderating role of top management team experiences,INTERNATIONAL BUSINESS REVIEW,10.1016/j.ibusrev.2012.04.006,https://doi.org/10.1016/j.ibusrev.2012.04.006,,,,,,,,,,,,,,,,
1022,1_DOI_FIRST,1,3,2016,Offshore R&D and Taiwan-based firm's productivity - does subsidiary mandate matter?,TOTAL QUALITY MANAGEMENT & BUSINESS EXCELLENCE,10.1080/14783363.2015.1075873,https://doi.org/10.1080/14783363.2015.1075873,,,,,,,,,,,,,,,,
1429,1_DOI_FIRST,2,3,2019,"Geographical diversification, firm size and profitability in Malaysia: A quantile regression approach",HELIYON,10.1016/j.heliyon.2019.e02664,https://doi.org/10.1016/j.heliyon.2019.e02664,,,,,,,,,,,,,,,,
1435,1_DOI_FIRST,0,3,2019,Foreign acquisitions and firm performance: The moderating role of prior foreign experience,GLOBAL FINANCE JOURNAL,10.1016/j.gfj.2018.02.001,https://doi.org/10.1016/j.gfj.2018.02.001,,,,,,,,,,,,,,,,
1770,1_DOI_FIRST,3,3,2022,Examining the evolution of emerging market multinational enterprises? competitive advantages: Evidence from India,JOURNAL OF BUSINESS RESEARCH,10.1016/j.jbusres.2022.03.027,https://doi.org/10.1016/j.jbusres.2022.03.027,,,,,,,,,,,,,,,,
1883,1_DOI_FIRST,3,3,2023,Internationalization of Emerging Economy SMEs: A Tripod Approach,JOURNAL OF INTERNATIONAL MANAGEMENT,10.1016/j.intman.2022.100991,https://doi.org/10.1016/j.intman.2022.100991,,,,,,,,,,,,,,,,
2134,1_DOI_FIRST,0,3,2025,Foreign Market Expansion Commitment and SMEs Financial Performance,JOURNAL OF INTERNATIONAL CONSUMER MARKETING,10.1080/08961530.2025.2475439,https://doi.org/10.1080/08961530.2025.2475439,,,,,,,,,,,,,,,,
2186,1_DOI_FIRST,0,3,2025,Rethinking the performance implication of regional diversification: The interplay between intra-and inter-regional diversification,JOURNAL OF BUSINESS RESEARCH,10.1016/j.jbusres.2025.115519,https://doi.org/10.1016/j.jbusres.2025.115519,,,,,,,,,,,,,,,,
2267,1_DOI_FIRST,0,3,2026,"The path to SME global performance: Entrepreneurial self-efficacy, perceived institutional support, and international entrepreneurial orientation",JOURNAL OF WORLD BUSINESS,10.1016/j.jwb.2026.101726,https://doi.org/10.1016/j.jwb.2026.101726,,,,,,,,,,,,,,,,
2409,1_DOI_FIRST,0,3,2016,"Small firm internationalization, innovation, and growth",International Economics and Economic Policy,10.1007/s10368-014-0310-y,https://doi.org/10.1007/s10368-014-0310-y,,,,,,,,,,,,,,,,
2493,1_DOI_FIRST,0,2,2007,"Product diversification, multinationality, and country involvement: What is the optimal combination?",Journal of Global Marketing,10.1300/j042v20n04_02,https://doi.org/10.1300/j042v20n04_02,,,,,,,,,,,,,,,,
2496,1_DOI_FIRST,0,2,2007,"Intra-regional sales, product diversity, and the performance of merchandising multinationals",Journal of International Management,10.1016/j.intman.2007.01.001,https://doi.org/10.1016/j.intman.2007.01.001,,,,,,,,,,,,,,,,
