dataset,country,year,website,foreign_tech,product_innov,process_innov,rd_spending,quality_cert,epayment_pct,epay_supp_pct,total_sales,employees,ln_labor_prod,ln_empl,export_pct,exporter,firm_age,manager_exp,foreign_own,TCI_thin,TCI_full,DAI_thin,DAI_rich
CHN_2024,CHN,2024,1.0,0.0,1.0,0.0,1.0,,100.0,100.0,,1000.0,,6.907755278982137,0.0,0.0,1,4,0.0,0.0,0.6666666666666666,0.5,1.0
CHN_2024,CHN,2024,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,8180000.0,12.0,13.432296058790929,2.4849066497880004,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.6666666666666666
CHN_2024,CHN,2024,1.0,0.0,1.0,1.0,0.0,1.0,100.0,100.0,470000000.0,550.0,13.658324974441863,6.309918278226516,50.0,1.0,1,4,0.0,0.5,0.5,0.5,1.0
CHN_2024,CHN,2024,0.0,0.0,0.0,0.0,0.0,1.0,93.0,100.0,11000000.0,24.0,13.035352000414699,3.1780538303479458,0.0,0.0,2,2,0.0,0.5,0.25,0.0,0.6433333333333334
CHN_2024,CHN,2024,1.0,0.0,0.0,1.0,0.0,0.0,100.0,100.0,166980000.0,195.0,13.660385044166382,5.272999558563747,0.0,0.0,2,3,0.0,0.0,0.0,0.5,1.0
CHN_2024,CHN,2024,1.0,0.0,,,0.0,0.0,100.0,100.0,120000000.0,280.0,12.968212697577071,5.634789603169249,10.0,1.0,2,4,0.0,0.0,0.0,0.5,1.0
CHN_2024,CHN,2024,0.0,0.0,0.0,0.0,0.0,0.0,70.0,100.0,,15.0,,2.70805020110221,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.5666666666666667
CHN_2024,CHN,2024,1.0,0.0,1.0,0.0,1.0,1.0,100.0,100.0,700000000.0,960.0,13.499657608545796,6.866933284461882,10.0,1.0,1,4,0.0,0.5,0.75,0.5,1.0
CHN_2024,CHN,2024,1.0,0.0,1.0,1.0,1.0,1.0,100.0,100.0,40000000.0,35.0,13.949041950588796,3.5553480614894135,5.0,1.0,2,2,0.0,0.5,0.75,0.5,1.0
CHN_2024,CHN,2024,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,750000.0,5.0,11.918390573078392,1.6094379124341003,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.6666666666666666
CHN_2024,CHN,2024,0.0,0.0,1.0,0.0,0.0,0.0,100.0,100.0,2720000.0,11.0,12.41824716547381,2.3978952727983707,0.0,0.0,2,1,0.0,0.0,0.25,0.0,0.6666666666666666
CHN_2024,CHN,2024,1.0,1.0,1.0,1.0,1.0,0.0,100.0,100.0,15000000.0,15.0,13.815510557964274,2.70805020110221,0.0,0.0,2,2,0.0,0.5,0.75,1.0,1.0
CHN_2024,CHN,2024,1.0,0.0,1.0,0.0,0.0,0.0,100.0,100.0,107000000.0,400.0,12.496874845318198,5.991464547107982,10.0,1.0,1,4,0.0,0.0,0.25,0.5,1.0
CHN_2024,CHN,2024,0.0,0.0,1.0,0.0,1.0,1.0,100.0,100.0,17000000.0,26.0,13.390627363999009,3.258096538021482,15.0,1.0,2,2,0.0,0.5,0.75,0.0,0.6666666666666666
CHN_2024,CHN,2024,1.0,0.0,1.0,0.0,1.0,0.0,100.0,100.0,23000000.0,130.0,12.083470323437842,4.867534450455582,65.0,1.0,1,1,0.0,0.0,0.5,0.5,1.0
CHN_2024,CHN,2024,0.0,0.0,1.0,1.0,0.0,0.0,90.0,100.0,140000000.0,420.0,12.716898269296165,6.040254711277414,0.0,0.0,2,4,0.0,0.0,0.25,0.0,0.6333333333333333
CHN_2024,CHN,2024,1.0,0.0,0.0,1.0,0.0,0.0,45.0,100.0,151000000.0,301.0,13.125680130030323,5.707110264748875,0.0,0.0,1,4,0.0,0.0,0.0,0.5,0.8166666666666668
CHN_2024,CHN,2024,0.0,,1.0,1.0,,1.0,,,450000000.0,400.0,13.933293593620657,5.991464547107982,0.0,0.0,1,4,0.0,1.0,1.0,0.0,0.0
CHN_2024,CHN,2024,1.0,1.0,1.0,1.0,1.0,0.0,95.0,95.0,3000000.0,12.0,12.429216196844383,2.4849066497880004,0.0,0.0,2,2,0.0,0.5,0.75,1.0,0.9666666666666667
CHN_2024,CHN,2024,0.0,0.0,0.0,0.0,0.0,0.0,90.0,95.0,2400000.0,20.0,11.695247021764184,2.995732273553991,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.6166666666666667
CHN_2024,CHN,2024,1.0,0.0,0.0,1.0,0.0,0.0,100.0,100.0,26000000.0,134.0,12.175767296034845,4.897839799950911,0.0,0.0,2,3,0.0,0.0,0.0,0.5,1.0
CHN_2024,CHN,2024,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,3300000.0,30.0,11.608235644774552,3.4011973816621555,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.6666666666666666
CHN_2024,CHN,2024,1.0,0.0,1.0,1.0,0.0,1.0,100.0,100.0,460000000.0,660.0,13.454497212426944,6.492239835020471,0.0,0.0,1,4,0.0,0.5,0.5,0.5,1.0
CHN_2024,CHN,2024,0.0,0.0,1.0,1.0,0.0,0.0,100.0,100.0,1000000.0,6.0,12.02375108873622,1.791759469228055,0.0,0.0,2,1,0.0,0.0,0.25,0.0,0.6666666666666666
CHN_2024,CHN,2024,1.0,0.0,1.0,0.0,0.0,1.0,100.0,100.0,4000000.0,22.0,12.110762465725848,3.091042453358316,0.0,0.0,2,1,0.0,0.5,0.5,0.5,1.0
CHN_2024,CHN,2024,0.0,1.0,1.0,0.0,0.0,1.0,100.0,100.0,500000000.0,800.0,13.345506928718539,6.684611727667927,90.0,1.0,2,4,50.0,1.0,0.75,0.5,0.6666666666666666
CHN_2024,CHN,2024,1.0,0.0,1.0,1.0,0.0,0.0,80.0,95.0,5000000.0,30.0,12.02375108873622,3.4011973816621555,0.0,0.0,2,2,0.0,0.0,0.25,0.5,0.9166666666666666
CHN_2024,CHN,2024,1.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0,5000000.0,5.0,13.815510557964274,1.6094379124341003,0.0,0.0,2,1,0.0,0.0,0.0,0.5,0.8333333333333334
CHN_2024,CHN,2024,0.0,0.0,0.0,0.0,0.0,0.0,85.0,100.0,1900000.0,10.0,12.154779351142624,2.302585092994046,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.6166666666666667
CHN_2024,CHN,2024,0.0,0.0,1.0,1.0,1.0,1.0,100.0,100.0,2000000000.0,700.0,14.865332682462952,6.551080335043404,90.0,1.0,1,4,0.0,0.5,0.75,0.0,0.6666666666666666
CHN_2024,CHN,2024,0.0,0.0,0.0,0.0,0.0,0.0,80.0,100.0,800000.0,5.0,11.982929094215963,1.6094379124341003,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.6
CHN_2024,CHN,2024,0.0,0.0,1.0,1.0,1.0,0.0,100.0,100.0,20000000.0,130.0,11.943708381062683,4.867534450455582,0.0,0.0,1,4,0.0,0.0,0.5,0.0,0.6666666666666666
CHN_2024,CHN,2024,1.0,0.0,1.0,1.0,1.0,0.0,100.0,100.0,50000000.0,1400.0,10.48330604778907,7.24422751560335,0.0,0.0,1,4,0.0,0.0,0.5,0.5,1.0
CHN_2024,CHN,2024,1.0,0.0,1.0,1.0,1.0,,,100.0,,75.0,,4.31748811353631,55.0,1.0,1,3,100.0,0.0,0.6666666666666666,0.5,1.0
CHN_2024,CHN,2024,1.0,0.0,1.0,1.0,1.0,1.0,100.0,100.0,170000000.0,190.0,13.70428492285405,5.247024072160486,80.0,1.0,2,3,0.0,0.5,0.75,0.5,1.0
CHN_2024,CHN,2024,1.0,0.0,0.0,1.0,1.0,1.0,95.0,100.0,220000000.0,380.0,13.268966851596204,5.940171252720432,20.0,1.0,2,4,0.0,0.5,0.5,0.5,0.9833333333333334
CHN_2024,CHN,2024,1.0,0.0,,0.0,1.0,1.0,,,9000000.0,25.0,12.793859310432293,3.2188758248682006,10.0,1.0,2,2,0.0,0.5,0.6666666666666666,0.5,1.0
CHN_2024,CHN,2024,1.0,0.0,1.0,1.0,1.0,1.0,100.0,100.0,20000000.0,30.0,13.41004544985611,3.4011973816621555,10.0,1.0,2,2,0.0,0.5,0.75,0.5,1.0
CHN_2024,CHN,2024,1.0,0.0,1.0,1.0,0.0,1.0,100.0,100.0,600000000.0,300.0,14.508657738524219,5.703782474656201,5.0,1.0,1,4,100.0,0.5,0.5,0.5,1.0
CHN_2024,CHN,2024,1.0,0.0,1.0,1.0,1.0,1.0,100.0,100.0,100000000.0,110.0,13.72020037815995,4.700480365792417,10.0,1.0,2,3,0.0,0.5,0.75,0.5,1.0
CHN_2024,CHN,2024,0.0,0.0,0.0,1.0,0.0,0.0,100.0,100.0,1000000.0,22.0,10.724468104605958,3.091042453358316,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.6666666666666666
CHN_2024,CHN,2024,1.0,0.0,0.0,1.0,1.0,0.0,100.0,100.0,8000000.0,13.0,13.330002742182574,2.5649493574615367,5.0,1.0,2,1,0.0,0.0,0.25,0.5,1.0
CHN_2024,CHN,2024,0.0,0.0,0.0,0.0,0.0,0.0,90.0,100.0,2950000.0,9.0,12.700091150979784,2.1972245773362196,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.6333333333333333
CHN_2024,CHN,2024,1.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,18000000.0,101.0,12.090761799019178,4.61512051684126,0.0,0.0,1,3,0.0,0.5,0.25,0.5,1.0
CHN_2024,CHN,2024,1.0,0.0,1.0,1.0,1.0,0.0,100.0,100.0,48000000.0,45.0,13.880049079101845,3.8066624897703196,5.0,1.0,2,2,0.0,0.0,0.5,0.5,1.0
CHN_2024,CHN,2024,0.0,0.0,0.0,1.0,0.0,0.0,,,,52.0,,3.9512437185814275,0.0,0.0,2,3,0.0,0.0,0.0,0.0,0.0
CHN_2024,CHN,2024,1.0,0.0,0.0,1.0,1.0,1.0,,,45000000.0,50.0,13.710150042306449,3.912023005428146,0.0,0.0,2,3,0.0,0.5,0.5,0.5,1.0
CHN_2024,CHN,2024,0.0,0.0,0.0,0.0,0.0,0.0,90.0,80.0,5000000.0,5.0,13.815510557964274,1.6094379124341003,0.0,0.0,2,4,0.0,0.0,0.0,0.0,0.5666666666666668
CHN_2024,CHN,2024,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,219270000.0,58.0,15.145371394578264,4.060443010546419,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.6666666666666666
CHN_2024,CHN,2024,,0.0,,,,0.0,,,,150.0,,5.0106352940962555,,,1,3,0.0,0.0,0.0,0.0,
CHN_2024,CHN,2024,1.0,0.0,1.0,1.0,1.0,1.0,100.0,100.0,67000000.0,103.0,13.385474189125604,4.634728988229636,0.0,0.0,1,4,0.0,0.5,0.75,0.5,1.0
CHN_2024,CHN,2024,1.0,0.0,0.0,0.0,1.0,1.0,100.0,100.0,5000000.0,8.0,13.345506928718539,2.0794415416798357,0.0,0.0,2,1,0.0,0.5,0.5,0.5,1.0
CHN_2024,CHN,2024,0.0,0.0,0.0,1.0,0.0,0.0,100.0,100.0,1100000.0,25.0,10.691944912900398,3.2188758248682006,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.6666666666666666
CHN_2024,CHN,2024,0.0,1.0,1.0,0.0,1.0,1.0,100.0,100.0,50000000.0,68.0,13.508025858216314,4.219507705176107,0.0,0.0,2,3,0.0,1.0,1.0,0.5,0.6666666666666666
CHN_2024,CHN,2024,1.0,0.0,1.0,1.0,1.0,1.0,100.0,100.0,180000000.0,1400.0,11.764239893251135,7.24422751560335,30.0,1.0,2,4,0.0,0.5,0.75,0.5,1.0
CHN_2024,CHN,2024,0.0,0.0,1.0,0.0,1.0,0.0,100.0,100.0,1200000.0,15.0,11.289781913656018,2.70805020110221,0.0,0.0,2,1,0.0,0.0,0.5,0.0,0.6666666666666666
CHN_2024,CHN,2024,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,50000000.0,40.0,14.038654109278484,3.6888794541139363,0.0,0.0,2,1,0.0,0.5,0.75,0.0,0.0
CHN_2024,CHN,2024,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,8000000.0,15.0,13.1869018985419,2.70805020110221,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.3333333333333333
CHN_2024,CHN,2024,1.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,609618753.0,206.0,14.90046815586924,5.327876168789581,0.0,0.0,2,4,0.0,0.5,0.25,0.5,0.6666666666666666
CHN_2024,CHN,2024,1.0,0.0,1.0,0.0,0.0,,100.0,100.0,1100000000.0,120.0,16.03108427396869,4.787491742782046,0.0,0.0,1,3,0.0,0.0,0.3333333333333333,0.5,1.0
CHN_2024,CHN,2024,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20000000.0,15.0,14.103192630416055,2.70805020110221,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.6666666666666666
CHN_2024,CHN,2024,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,5000000.0,10.0,13.122363377404328,2.302585092994046,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.6666666666666666
CHN_2024,CHN,2024,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,9500000.0,20.0,13.071070083016778,2.995732273553991,1.0,1.0,2,2,0.0,0.0,0.0,0.0,0.6666666666666666
CHN_2024,CHN,2024,1.0,0.0,1.0,1.0,1.0,1.0,100.0,100.0,350000000.0,180.0,14.480486861557523,5.19295685089021,70.0,1.0,1,3,0.0,0.5,0.75,0.5,1.0
CHN_2024,CHN,2024,1.0,0.0,1.0,0.0,0.0,0.0,100.0,100.0,3000000.0,15.0,12.206072645530174,2.70805020110221,40.0,1.0,2,1,0.0,0.0,0.25,0.5,1.0
CHN_2024,CHN,2024,1.0,0.0,1.0,0.0,1.0,0.0,100.0,100.0,7500000.0,11.0,13.432518305708168,2.3978952727983707,0.0,0.0,2,1,0.0,0.0,0.5,0.5,1.0
CHN_2024,CHN,2024,1.0,0.0,1.0,1.0,1.0,1.0,100.0,100.0,,309.0,,5.733341276897746,0.0,0.0,1,4,30.0,0.5,0.75,0.5,1.0
CHN_2024,CHN,2024,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,1020000.0,5.0,12.225875272826354,1.6094379124341003,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.6666666666666666
CHN_2024,CHN,2024,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,1000000.0,5.0,12.206072645530174,1.6094379124341003,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.6666666666666666
CHN_2024,CHN,2024,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,3500000.0,15.0,12.360223325357433,2.70805020110221,0.0,0.0,2,2,0.0,0.5,0.25,0.0,0.6666666666666666
CHN_2024,CHN,2024,1.0,0.0,0.0,0.0,0.0,0.0,90.0,100.0,8500000.0,60.0,11.861232159238444,4.0943445622221,0.0,0.0,1,2,0.0,0.0,0.0,0.5,0.9666666666666667
CHN_2024,CHN,2024,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,2300000.0,7.0,12.702509531844065,1.9459101490553132,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.6666666666666666
CHN_2024,CHN,2024,1.0,0.0,0.0,1.0,0.0,1.0,100.0,,,17.0,,2.833213344056216,0.0,0.0,1,3,,0.5,0.25,0.5,1.0
CHN_2024,CHN,2024,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,4000000.0,15.0,12.493754717981954,2.70805020110221,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.6666666666666666
CHN_2024,CHN,2024,,0.0,1.0,1.0,1.0,1.0,100.0,100.0,300000000.0,335.0,13.705162500795408,5.814130531825066,50.0,1.0,1,4,0.0,0.5,0.75,0.0,1.0
CHN_2024,CHN,2024,0.0,0.0,1.0,1.0,0.0,0.0,95.0,100.0,15000000.0,35.0,12.968212697577071,3.5553480614894135,0.0,0.0,1,2,0.0,0.0,0.25,0.0,0.65
CHN_2024,CHN,2024,0.0,0.0,0.0,1.0,0.0,0.0,100.0,100.0,6000000.0,9.0,13.41004544985611,2.1972245773362196,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.6666666666666666
CHN_2024,CHN,2024,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,,88.0,,4.477336814478207,20.0,1.0,2,3,0.0,0.5,0.25,0.0,0.6666666666666666
CHN_2024,CHN,2024,0.0,0.0,1.0,0.0,1.0,1.0,100.0,100.0,17000000.0,20.0,13.652991628466498,2.995732273553991,90.0,1.0,2,1,0.0,0.5,0.75,0.0,0.6666666666666666
CHN_2024,CHN,2024,0.0,0.0,1.0,1.0,0.0,0.0,100.0,100.0,7200000.0,20.0,12.793859310432293,2.995732273553991,0.0,0.0,2,1,0.0,0.0,0.25,0.0,0.6666666666666666
CHN_2024,CHN,2024,0.0,0.0,0.0,1.0,0.0,0.0,100.0,100.0,35000000.0,170.0,12.235060182403426,5.135798437050262,55.0,1.0,2,3,0.0,0.0,0.0,0.0,0.6666666666666666
CHN_2024,CHN,2024,0.0,1.0,1.0,0.0,0.0,1.0,100.0,100.0,11390000.0,35.0,12.69289827393395,3.5553480614894135,40.0,1.0,2,2,0.0,1.0,0.75,0.5,0.6666666666666666
CHN_2024,CHN,2024,1.0,0.0,1.0,1.0,1.0,1.0,100.0,100.0,100000000.0,200.0,13.122363377404328,5.298317366548036,0.0,0.0,2,4,0.0,0.5,0.75,0.5,1.0
CHN_2024,CHN,2024,0.0,0.0,0.0,0.0,1.0,1.0,100.0,100.0,228000000.0,330.0,13.445763532458189,5.799092654460526,0.0,0.0,2,4,0.0,0.5,0.5,0.0,0.6666666666666666
CHN_2024,CHN,2024,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,300000.0,6.0,10.819778284410283,1.791759469228055,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.6666666666666666
CHN_2024,CHN,2024,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,700000.0,8.0,11.379394072345706,2.0794415416798357,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.6666666666666666
CHN_2024,CHN,2024,1.0,0.0,1.0,0.0,1.0,1.0,100.0,100.0,700000000.0,350.0,14.508657738524219,5.857933154483459,15.0,1.0,1,4,0.0,0.5,0.75,0.5,1.0
CHN_2024,CHN,2024,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,10000000.0,6.0,14.326336181730264,1.791759469228055,10.0,1.0,2,1,0.0,0.0,0.0,0.0,0.6666666666666666
CHN_2024,CHN,2024,0.0,0.0,1.0,0.0,0.0,0.0,100.0,100.0,28000000.0,60.0,13.053370505917377,4.0943445622221,0.0,0.0,2,2,0.0,0.0,0.25,0.0,0.6666666666666666
CHN_2024,CHN,2024,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,2750000.0,5.0,13.217673557208654,1.6094379124341003,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.6666666666666666
CHN_2024,CHN,2024,1.0,,1.0,1.0,1.0,1.0,100.0,100.0,,500.0,,6.214608098422191,0.0,0.0,1,4,0.0,1.0,1.0,1.0,1.0
CHN_2024,CHN,2024,1.0,0.0,0.0,0.0,0.0,0.0,,,,242.0,,5.488937726156687,0.0,0.0,1,4,0.0,0.0,0.0,0.5,1.0
CHN_2024,CHN,2024,0.0,0.0,0.0,1.0,0.0,0.0,100.0,100.0,650000.0,18.0,10.494355883975656,2.8903717578961645,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.6666666666666666
CHN_2024,CHN,2024,0.0,0.0,1.0,1.0,1.0,1.0,100.0,30.0,120000000.0,66.0,14.413347558719895,4.189654742026425,10.0,1.0,2,3,0.0,0.5,0.75,0.0,0.43333333333333335
CHN_2024,CHN,2024,0.0,1.0,0.0,1.0,0.0,0.0,100.0,100.0,,15.0,,2.70805020110221,0.0,0.0,2,1,0.0,0.5,0.25,0.5,0.6666666666666666
CHN_2024,CHN,2024,1.0,0.0,1.0,1.0,1.0,1.0,100.0,100.0,93000000.0,350.0,12.49017689663407,5.857933154483459,0.0,0.0,2,4,0.0,0.5,0.75,0.5,1.0
CHN_2024,CHN,2024,1.0,0.0,1.0,1.0,1.0,1.0,100.0,100.0,29000000.0,70.0,12.93431114590139,4.248495242049359,0.0,0.0,2,2,0.0,0.5,0.75,0.5,1.0
CHN_2024,CHN,2024,1.0,0.0,1.0,1.0,1.0,1.0,,,,600.0,,6.396929655216146,,,2,4,0.0,0.5,0.75,0.5,1.0
CHN_2024,CHN,2024,0.0,0.0,0.0,0.0,0.0,0.0,,99.0,13737817.0,9.0,14.238438375614761,2.1972245773362196,0.0,0.0,2,4,0.0,0.0,0.0,0.0,0.495
CHN_2024,CHN,2024,1.0,0.0,1.0,1.0,1.0,1.0,100.0,100.0,512893200.0,1100.0,13.052512735540128,7.003065458786462,50.0,1.0,1,4,0.0,0.5,0.75,0.5,1.0
CHN_2024,CHN,2024,1.0,0.0,1.0,1.0,1.0,1.0,60.0,100.0,,1000.0,,6.907755278982137,0.0,0.0,1,4,15.0,0.5,0.75,0.5,0.8666666666666667
CHN_2024,CHN,2024,0.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,,50.0,,3.912023005428146,60.0,1.0,2,2,0.0,1.0,0.75,0.5,0.6666666666666666
CHN_2024,CHN,2024,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,1800000.0,20.0,11.407564949312402,2.995732273553991,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.6666666666666666
CHN_2024,CHN,2024,1.0,0.0,0.0,0.0,0.0,0.0,90.0,100.0,300000000.0,200.0,14.22097566607244,5.298317366548036,0.0,0.0,2,3,0.0,0.0,0.0,0.5,0.9666666666666667
CHN_2024,CHN,2024,0.0,1.0,1.0,0.0,1.0,1.0,100.0,100.0,2900000000.0,572.0,15.438837582559042,6.349138991379798,0.0,0.0,1,4,0.0,1.0,1.0,0.5,0.6666666666666666
CHN_2024,CHN,2024,1.0,0.0,1.0,0.0,1.0,1.0,100.0,100.0,,8.0,,2.0794415416798357,0.0,0.0,2,1,0.0,0.5,0.75,0.5,1.0
CHN_2024,CHN,2024,1.0,0.0,1.0,1.0,1.0,,100.0,100.0,,64.0,,4.1588830833596715,,,1,3,0.0,0.0,0.6666666666666666,0.5,1.0
CHN_2024,CHN,2024,1.0,0.0,1.0,1.0,1.0,0.0,100.0,100.0,25000000.0,45.0,13.227723893062155,3.8066624897703196,0.0,0.0,2,3,0.0,0.0,0.5,0.5,1.0
CHN_2024,CHN,2024,0.0,0.0,1.0,1.0,0.0,0.0,100.0,100.0,13000000.0,14.0,13.741402585810553,2.6390573296152584,5.0,1.0,2,2,0.0,0.0,0.25,0.0,0.6666666666666666
CHN_2024,CHN,2024,0.0,0.0,1.0,0.0,0.0,0.0,95.0,95.0,22180000.0,116.0,12.16111134878013,4.7535901911063645,0.0,0.0,1,3,0.0,0.0,0.25,0.0,0.6333333333333333
CHN_2024,CHN,2024,0.0,0.0,1.0,0.0,0.0,0.0,90.0,100.0,10000000.0,70.0,11.86960040890896,4.248495242049359,0.0,0.0,2,3,0.0,0.0,0.25,0.0,0.6333333333333333
CHN_2024,CHN,2024,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,1100000.0,7.0,11.964910588713286,1.9459101490553132,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.6666666666666666
CHN_2024,CHN,2024,1.0,0.0,1.0,,0.0,0.0,90.0,100.0,25000000.0,300.0,11.330603908176274,5.703782474656201,0.0,0.0,1,3,0.0,0.0,0.25,0.5,0.9666666666666667
CHN_2024,CHN,2024,1.0,0.0,1.0,1.0,1.0,0.0,99.0,100.0,200000000.0,230.0,13.675748615589116,5.438079308923196,0.0,0.0,2,3,0.0,0.0,0.5,0.5,0.9966666666666667
CHN_2024,CHN,2024,1.0,0.0,0.0,1.0,1.0,1.0,100.0,100.0,,190.0,,5.247024072160486,0.0,0.0,2,3,0.0,0.5,0.5,0.5,1.0
CHN_2024,CHN,2024,0.0,0.0,0.0,1.0,1.0,1.0,100.0,100.0,,2600.0,,7.8632667240095735,50.0,1.0,2,4,0.0,0.5,0.5,0.0,0.6666666666666666
CHN_2024,CHN,2024,0.0,0.0,0.0,0.0,1.0,0.0,100.0,100.0,8000000.0,40.0,12.206072645530174,3.6888794541139363,0.0,0.0,2,2,0.0,0.0,0.25,0.0,0.6666666666666666
CHN_2024,CHN,2024,1.0,0.0,0.0,1.0,1.0,1.0,100.0,100.0,134000000.0,316.0,12.957608144328274,5.755742213586912,0.0,0.0,2,4,0.0,0.5,0.5,0.5,1.0
CHN_2024,CHN,2024,0.0,0.0,1.0,1.0,0.0,0.0,100.0,100.0,3500000.0,5.0,13.458835614025542,1.6094379124341003,0.0,0.0,2,2,0.0,0.0,0.25,0.0,0.6666666666666666
CHN_2024,CHN,2024,0.0,0.0,1.0,0.0,1.0,0.0,100.0,100.0,2000000.0,10.0,12.206072645530174,2.302585092994046,0.0,0.0,2,2,0.0,0.0,0.5,0.0,0.6666666666666666
CHN_2024,CHN,2024,1.0,0.0,1.0,0.0,0.0,0.0,90.0,99.0,1820000000.0,870.0,14.553609126386485,6.76849321164863,0.0,0.0,1,4,1.0,0.0,0.25,0.5,0.9633333333333333
CHN_2024,CHN,2024,1.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,9500000.0,30.0,12.665604974908614,3.4011973816621555,0.0,0.0,2,1,0.0,0.0,0.0,0.5,1.0
CHN_2024,CHN,2024,1.0,0.0,1.0,0.0,1.0,1.0,100.0,100.0,85000000.0,220.0,12.86453426810223,5.393627546352362,95.0,1.0,1,4,0.0,0.5,0.75,0.5,1.0
CHN_2024,CHN,2024,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,1800000.0,8.0,12.323855681186558,2.0794415416798357,25.0,1.0,2,2,0.0,0.0,0.0,0.0,0.6666666666666666
CHN_2024,CHN,2024,0.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,65000000.0,152.0,12.966017307013635,5.0238805208462765,0.0,0.0,1,3,0.0,1.0,1.0,0.5,0.6666666666666666
CHN_2024,CHN,2024,0.0,0.0,0.0,0.0,1.0,0.0,100.0,100.0,1000000000.0,40.0,17.034386382832476,3.6888794541139363,0.0,0.0,2,2,0.0,0.0,0.25,0.0,0.6666666666666666
CHN_2024,CHN,2024,0.0,0.0,1.0,1.0,1.0,1.0,100.0,100.0,37000000.0,57.0,13.383377202773948,4.04305126783455,85.0,1.0,1,2,100.0,0.5,0.75,0.0,0.6666666666666666
CHN_2024,CHN,2024,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,100000000.0,45.0,14.614018254182046,3.8066624897703196,20.0,1.0,2,2,0.0,1.0,1.0,1.0,1.0
CHN_2024,CHN,2024,0.0,0.0,1.0,0.0,0.0,0.0,50.0,100.0,2160000.0,40.0,10.896739325546411,3.6888794541139363,0.0,0.0,2,1,0.0,0.0,0.25,0.0,0.5
CHN_2024,CHN,2024,1.0,0.0,0.0,1.0,0.0,0.0,95.0,100.0,70000000.0,122.0,13.259984755280376,4.804021044733257,0.0,0.0,2,3,0.0,0.0,0.0,0.5,0.9833333333333334
CHN_2024,CHN,2024,0.0,0.0,1.0,1.0,1.0,0.0,100.0,100.0,1500000.0,26.0,10.962879128050956,3.258096538021482,0.0,0.0,2,1,0.0,0.0,0.5,0.0,0.6666666666666666
CHN_2024,CHN,2024,0.0,0.0,1.0,1.0,0.0,0.0,100.0,100.0,300000.0,4.0,11.225243392518447,1.3862943611198906,0.0,0.0,2,1,0.0,0.0,0.25,0.0,0.6666666666666666
